bin valid fake clones missed
123.9 0 1 0 0
124 0 4 0 0
124.2 0 3 0 0
124.3 0 2 0 0
124.4 0 2 0 0
124.6 0 1 0 0
124.8 0 2 0 0
124.9 0 1 0 0
125 0 1 0 0
125.1 0 2 0 0
125.2 0 2 0 1
125.4 0 1 0 0
125.5 0 3 0 0
125.6 0 2 0 0
125.7 0 2 0 0
125.8 0 1 0 0
125.9 0 2 0 0
126.1 0 2 0 0
126.2 0 3 0 0
126.3 0 1 0 0
126.4 0 2 0 0
126.5 0 2 0 0
126.7 0 4 0 0
126.8 0 3 0 0
126.9 0 2 0 0
127.1 0 2 0 0
127.4 1 2 0 0
127.5 0 1 0 0
127.6 0 3 0 0
127.8 0 3 0 0
128 0 2 0 0
128.1 0 1 0 0
128.2 0 1 0 0
128.3 0 1 0 0
128.5 0 1 0 0
128.6 0 1 0 0
128.7 0 1 0 0
129.3 0 2 0 0
129.5 0 3 0 0
129.8 0 1 0 0
129.9 0 1 0 0
130 0 1 0 0
130.1 0 1 0 0
130.5 0 3 0 0
130.6 0 3 0 0
130.7 0 2 0 0
130.9 0 1 0 0
131 0 1 0 0
131.1 0 4 0 0
131.4 0 1 0 0
131.6 0 2 0 0
131.8 0 1 0 0
131.9 0 1 0 0
132 1 0 0 0
132.7 0 1 0 0
132.8 0 1 0 0
132.9 1 3 0 0
133 0 2 0 0
133.1 1 1 0 0
133.2 0 4 0 0
133.3 0 4 0 0
133.4 0 2 0 0
133.5 0 1 0 0
133.6 1 1 0 0
133.7 0 2 0 0
133.8 0 1 0 0
133.9 0 2 0 0
134.2 0 3 0 0
134.4 1 1 0 0
134.6 0 2 0 0
134.7 0 1 0 0
134.8 0 1 0 0
134.9 0 1 0 0
135 0 1 0 0
135.1 0 1 0 0
135.2 0 2 0 0
135.4 0 3 0 0
135.6 0 1 0 0
135.8 0 1 0 0
135.9 0 1 0 0
136 0 1 0 0
136.1 1 0 0 0
136.2 0 3 0 0
136.3 0 3 0 0
136.4 1 2 0 0
136.5 0 1 1 0
136.6 0 2 0 0
136.7 0 2 0 0
136.8 0 2 0 0
137.1 0 1 0 0
137.3 0 1 0 0
137.5 0 3 0 0
137.6 0 1 0 0
137.7 0 4 0 0
138.5 0 1 0 0
138.6 0 1 0 0
138.8 0 4 0 0
138.9 0 1 0 0
139.1 0 3 0 0
139.3 0 1 0 0
139.5 0 3 0 0
139.8 0 2 0 0
139.9 0 1 0 0
140.1 0 1 0 0
140.2 0 1 0 0
140.3 0 1 1 0
140.4 0 2 0 0
140.5 0 2 1 0
140.6 1 0 2 0
141.2 0 2 0 0
141.4 0 2 0 0
141.6 0 1 0 0
141.7 0 2 0 0
141.9 0 3 0 0
142 0 1 0 0
142.2 0 3 0 0
142.3 0 1 0 0
142.5 0 1 0 0
142.8 0 3 0 0
142.9 0 1 0 0
143.5 0 1 0 0
143.6 0 1 0 0
143.7 0 1 0 0
143.8 0 1 0 0
144 0 2 0 0
144.3 0 2 0 0
144.4 0 3 0 0
144.5 0 1 0 0
144.7 0 2 0 0
145.1 0 2 0 0
145.2 0 1 0 0
145.3 0 1 0 0
145.4 0 1 0 0
145.5 0 1 0 0
145.6 0 3 0 0
145.7 0 2 0 0
145.8 0 1 0 0
146 0 2 0 0
146.1 0 1 0 0
146.2 0 2 0 0
146.4 0 1 0 0
146.5 0 1 0 0
146.6 0 2 0 0
146.7 0 2 0 0
147 0 4 0 0
147.1 0 2 0 0
147.2 0 1 0 0
147.3 0 1 0 0
147.4 0 1 0 0
147.5 0 1 0 1
147.7 0 2 0 0
147.8 0 1 0 0
147.9 0 3 0 0
148 0 2 0 0
148.1 0 3 0 0
148.2 0 2 0 0
148.5 0 1 0 0
148.6 0 1 0 0
148.9 0 1 0 0
149 0 1 0 0
149.1 0 1 0 0
149.3 0 1 0 0
149.4 0 2 0 0
149.5 0 1 0 0
149.7 0 1 1 0
149.8 0 1 0 0
149.9 0 1 0 0
150 0 1 0 0
150.1 0 2 0 0
150.4 0 3 0 0
150.5 0 1 0 0
150.6 0 1 0 0
150.8 0 0 1 0
150.9 0 2 0 0
151 0 1 0 0
151.1 0 1 0 0
151.2 0 1 0 0
151.6 0 3 0 0
151.7 0 1 0 0
151.8 0 3 0 0
151.9 0 1 0 0
152.1 0 1 0 0
152.2 0 3 0 0
152.3 0 1 0 0
152.4 0 3 0 0
152.8 0 4 0 0
153 0 1 0 1
153.2 0 1 0 0
153.4 0 1 0 0
153.5 1 1 0 0
153.6 0 1 0 0
153.7 0 1 0 0
153.8 0 1 0 0
154.1 0 2 0 0
154.6 0 1 0 0
154.7 0 1 0 0
154.8 0 1 0 0
155 0 2 0 0
155.1 1 0 0 0
155.2 0 1 0 0
155.4 0 1 0 0
155.5 0 1 0 0
155.7 0 2 0 0
155.8 0 1 0 0
155.9 1 0 0 0
156 0 1 0 0
156.1 0 0 1 0
156.2 0 2 1 0
156.3 0 1 1 0
156.4 1 0 0 0
156.5 0 3 0 0
156.7 0 1 0 0
156.8 0 1 0 0
157 0 1 0 0
157.2 0 2 0 0
157.6 0 1 0 0
157.8 0 1 0 0
158.1 0 1 0 0
158.2 0 2 0 0
158.3 0 2 0 0
158.5 0 1 0 0
158.8 0 1 0 0
158.9 0 1 0 0
159 0 1 0 0
159.2 0 2 0 0
159.4 0 1 0 0
160 0 2 0 0
160.1 0 2 0 0
160.2 0 2 0 0
160.3 0 1 0 0
160.4 0 1 0 0
160.6 0 1 0 0
160.7 0 1 0 0
160.8 0 1 0 0
160.9 0 2 0 0
161.2 0 2 0 0
161.3 0 1 0 0
161.4 0 3 0 0
161.5 0 2 0 0
161.7 0 2 0 0
162 0 1 0 0
162.2 0 1 0 0
162.3 0 2 0 0
162.4 0 1 0 0
162.5 0 1 0 0
162.6 0 4 0 0
162.7 0 5 0 0
163.4 0 1 0 0
163.5 0 1 0 0
163.6 0 3 0 0
163.7 0 1 1 0
163.8 0 1 0 0
163.9 0 4 0 0
164 0 2 0 0
164.1 0 1 0 0
164.2 0 3 0 0
164.4 0 1 0 0
164.5 1 1 0 0
164.7 1 0 0 0
164.8 0 2 0 0
165 0 1 0 0
165.3 0 2 0 0
165.8 0 1 0 0
166.5 0 3 0 0
166.7 0 1 0 0
166.8 0 3 0 0
167 0 1 0 0
167.2 0 1 0 0
167.4 0 3 0 0
167.5 0 2 0 0
167.9 0 1 0 0
168 0 3 0 0
168.1 0 1 0 0
168.2 0 1 0 0
168.4 0 1 0 0
168.5 0 2 0 0
168.7 0 1 0 0
168.9 0 1 0 0
169 0 2 0 0
169.1 0 1 0 0
169.2 0 1 0 0
169.4 0 1 0 0
169.6 0 1 0 0
169.7 0 2 0 0
169.8 0 1 0 0
170.1 0 3 0 0
170.3 0 1 0 0
170.5 0 1 0 0
170.8 0 1 0 0
170.9 0 1 0 0
171.1 0 1 0 0
171.3 0 2 0 0
171.5 0 2 0 0
171.6 0 2 0 0
171.8 0 1 0 0
171.9 0 1 0 0
172 0 1 0 0
172.2 0 1 0 0
172.3 0 1 0 0
172.6 1 1 0 0
172.8 0 4 0 0
172.9 0 2 0 0
173 0 1 0 0
173.2 0 1 0 0
173.4 0 1 0 0
173.8 0 1 0 0
174 0 4 0 0
174.5 0 1 0 0
175 0 2 0 0
175.1 0 2 0 0
175.4 0 2 0 0
175.5 0 2 0 0
176.3 0 1 0 0
176.5 0 1 0 0
176.6 0 2 0 0
177.1 0 1 0 0
177.2 0 1 0 0
177.6 0 1 0 0
178.1 0 1 0 0
178.2 0 1 0 0
178.7 0 1 0 0
178.8 0 1 0 0
179 0 1 0 0
179.1 0 2 0 0
179.2 0 2 0 0
179.4 0 0 1 0
179.7 0 1 0 0
179.8 0 2 0 0
180.1 0 1 0 0
180.2 0 2 0 0
180.3 0 1 0 0
180.5 0 1 0 0
180.6 0 2 0 0
180.9 0 1 0 0
181 1 0 0 0
181.1 0 1 0 0
181.2 0 2 0 0
181.3 0 2 0 0
181.7 0 1 0 0
181.8 0 1 0 0
182.1 0 2 0 0
182.2 0 1 0 0
182.4 1 0 0 0
182.5 0 1 0 0
182.7 0 2 0 0
182.8 0 1 0 0
183.3 0 1 0 0
183.5 0 1 0 0
183.9 0 2 0 0
184 0 1 0 0
184.2 0 1 0 0
184.3 0 1 0 0
184.5 0 1 0 0
184.6 0 1 0 0
184.7 0 3 0 0
184.9 0 1 0 0
185 0 1 0 0
185.3 0 1 0 0
185.6 0 1 0 0
185.8 0 1 0 0
186 0 2 0 0
186.2 1 2 0 0
186.3 0 2 0 0
186.4 0 3 0 0
186.7 0 1 0 0
186.9 0 1 0 0
187.1 0 1 0 0
187.8 0 1 0 0
188 0 2 0 0
188.1 1 1 0 0
188.4 0 2 0 0
188.7 0 2 0 0
188.9 0 1 0 0
189 0 1 0 0
189.2 0 1 0 0
189.4 0 2 0 0
190.2 0 1 0 0
190.4 0 2 0 0
190.5 0 1 0 0
191.1 0 1 0 0
191.2 0 2 0 0
191.5 0 1 0 0
192 0 1 0 0
192.1 0 1 0 0
192.3 0 1 0 0
192.4 0 1 0 0
192.5 0 1 0 0
192.8 0 2 0 0
193.4 0 1 0 0
193.5 0 2 0 0
193.6 0 1 0 0
193.7 0 2 0 0
194.4 0 1 0 0
194.5 0 2 0 0
194.6 0 1 0 0
194.8 0 1 0 0
195.1 0 1 0 0
195.2 0 1 0 0
195.4 0 1 0 0
195.6 0 3 0 0
195.7 0 1 0 0
195.8 0 1 0 0
195.9 0 1 0 0
196 0 1 0 0
196.1 0 2 0 0
196.5 0 1 0 0
196.7 0 1 0 0
196.9 0 1 0 0
197.2 0 1 0 0
197.3 0 1 0 0
197.4 0 2 0 0
197.8 0 1 0 0
197.9 0 2 0 0
198 0 1 0 0
198.3 0 1 0 0
198.7 0 1 0 0
199.3 0 1 0 0
200 0 1 0 0
200.3 0 1 0 0
200.9 0 1 0 0
201 0 1 0 0
201.1 0 1 0 0
201.4 0 1 0 0
201.5 0 1 0 0
201.7 0 1 0 0
202 1 0 0 0
202.1 0 1 0 0
202.9 0 2 0 0
203.5 0 1 0 0
203.9 0 1 0 0
204 0 1 0 0
204.2 0 2 0 0
204.6 0 1 0 0
204.8 0 2 0 0
204.9 0 1 0 0
205 0 1 0 0
205.1 0 2 0 0
205.3 0 1 0 0
205.7 0 1 0 0
205.8 0 1 0 0
206.5 0 1 0 0
206.6 0 1 0 0
206.7 0 1 0 0
206.8 0 1 0 0
206.9 0 1 0 0
208 0 1 0 0
208.1 0 1 0 0
208.2 0 1 0 0
208.3 0 1 0 0
208.4 0 2 0 0
208.5 0 2 0 0
208.6 0 1 0 0
208.7 0 2 0 0
208.8 0 0 1 0
209.1 0 1 0 0
210.3 0 1 0 0
210.5 0 0 1 0
211 0 3 0 0
211.2 0 2 0 0
211.3 0 1 0 0
211.4 0 1 0 0
211.6 0 1 0 0
212 0 2 0 0
212.6 0 1 0 0
213 0 1 0 0
213.1 0 2 0 0
213.5 0 1 0 0
213.8 0 1 0 0
214.2 0 2 0 0
214.4 0 1 0 0
214.7 1 0 0 0
215.1 0 1 0 0
215.4 0 1 0 0
215.5 0 1 0 0
215.7 0 0 1 0
216 0 1 0 0
216.1 0 1 0 0
216.5 0 1 0 0
217.1 0 1 0 0
217.4 0 1 0 0
217.5 0 2 0 0
217.6 0 1 0 0
217.7 0 1 0 0
217.8 0 1 0 0
218.1 0 1 0 0
218.7 0 1 0 0
218.8 0 1 0 0
219.2 0 1 0 0
219.4 0 1 0 0
220 0 2 0 0
220.2 0 1 0 0
221.1 0 1 0 0
221.3 0 1 0 0
221.5 0 1 0 0
222 0 1 0 0
222.1 0 1 0 0
222.2 0 1 0 0
223 0 1 0 0
223.3 0 1 0 0
223.4 0 1 0 0
224.3 0 2 0 0
224.6 0 1 0 0
225.1 0 1 0 0
225.4 0 1 0 0
225.5 0 1 0 0
225.6 0 3 0 0
225.7 0 2 0 0
226 0 1 0 0
226.2 0 1 0 0
226.9 0 1 0 0
228.5 0 1 0 0
228.7 1 0 0 0
229.3 0 1 0 0
229.5 0 2 0 0
229.6 0 1 0 0
229.9 0 1 0 0
230 0 1 0 0
230.1 0 1 0 0
230.3 0 1 0 0
231 0 1 0 0
231.5 0 1 0 0
232.1 0 1 0 0
232.2 0 1 0 0
232.3 0 1 0 0
232.4 0 2 0 0
232.5 0 1 0 0
232.6 0 4 0 0
232.8 0 2 0 0
233.1 0 1 0 0
233.3 0 1 0 0
233.8 0 1 0 0
233.9 0 1 0 0
234 0 1 0 0
234.2 0 1 0 0
235.4 1 0 0 0
235.5 0 1 0 0
235.6 0 1 0 0
235.7 0 1 0 0
236.1 0 1 0 0
236.5 0 1 0 0
236.6 0 1 0 0
237.3 0 1 0 0
237.4 0 2 0 0
237.8 0 3 0 0
237.9 0 1 0 0
238.2 0 2 0 0
238.6 0 1 0 0
238.7 0 1 0 0
239 0 2 0 0
239.5 0 1 0 0
239.7 0 1 0 0
239.8 1 2 0 0
240 0 1 0 0
240.5 1 0 0 0
240.6 0 1 0 0
240.7 0 1 0 0
241.6 0 1 0 0
241.8 0 1 0 0
242.2 1 0 0 0
242.3 0 2 0 0
242.4 0 1 0 0
242.7 0 1 0 0
243.2 0 1 0 0
243.8 0 1 0 0
243.9 0 1 0 0
244 0 1 0 0
244.4 0 1 0 0
245.7 0 1 0 0
245.8 0 1 0 0
245.9 0 1 0 0
246 0 1 0 0
246.7 0 2 0 0
247 0 1 0 0
247.1 0 1 0 0
247.9 0 1 0 0
248 0 1 0 0
248.2 0 1 0 0
249.3 0 1 0 0
249.6 0 1 0 0
249.8 0 1 0 0
249.9 0 1 0 0
250.3 0 1 0 0
250.7 0 1 0 0
251.5 0 1 0 0
252.2 0 1 0 0
252.4 0 1 0 0
252.5 0 1 0 0
252.7 0 1 0 0
252.8 0 1 0 0
253.2 0 1 0 0
254.2 0 1 0 0
255.1 0 1 0 0
255.2 0 1 0 0
255.4 0 1 0 0
255.7 0 1 0 0
256.4 0 1 0 0
256.5 0 2 0 0
256.8 0 1 0 0
257.2 0 1 0 0
258 0 1 0 0
258.6 0 1 0 0
258.7 0 1 0 0
261.1 0 1 0 0
261.2 0 1 0 0
261.7 0 1 0 0
262.2 0 1 0 0
262.7 0 2 0 0
263.3 0 2 0 0
263.8 0 1 0 0
263.9 0 1 0 0
264 0 2 0 0
264.3 0 1 0 0
264.7 0 1 0 0
265 0 1 0 0
265.3 0 1 0 0
265.9 0 2 0 0
266 0 1 0 0
266.1 0 1 0 0
266.2 0 1 0 0
266.5 0 1 0 0
266.6 0 1 0 0
267.5 0 1 0 0
267.8 0 1 0 0
268.4 1 0 0 0
268.7 0 2 0 0
269.4 0 1 0 0
269.9 0 1 0 0
270 0 1 0 0
270.2 0 1 0 0
270.3 0 0 1 0
270.6 0 2 0 0
271.4 0 1 0 0
271.6 0 1 0 0
271.9 0 1 0 0
272 0 2 0 0
272.1 0 1 0 0
272.7 0 1 0 0
273.1 0 1 0 0
273.2 1 0 0 0
273.3 0 1 0 0
275.4 0 1 0 0
275.7 0 1 0 0
276 0 1 0 0
276.3 0 1 0 0
276.6 0 1 0 0
277 0 1 0 0
277.2 0 1 0 0
280.1 0 2 0 0
280.4 0 1 0 0
281.7 0 1 0 0
282 0 1 0 0
283.7 0 1 0 0
284.3 0 1 0 0
284.8 0 1 0 0
285.2 0 1 0 0
285.3 0 1 0 0
285.4 0 1 0 0
286.3 0 1 0 0
287 0 1 0 0
287.9 0 1 0 0
288.3 0 1 0 0
288.7 0 1 0 0
288.9 0 1 0 0
289.3 0 1 1 0
289.5 0 1 0 0
289.7 0 1 0 0
290.5 0 1 0 0
291.2 0 2 0 0
292.1 0 1 0 0
292.3 0 1 0 0
293.4 0 1 0 0
294.4 0 1 0 0
294.6 0 1 0 0
295 0 1 0 0
296.7 0 1 0 0
297.4 0 1 0 0
298 0 1 0 0
299.1 0 1 0 0
300.1 0 2 0 0
302.7 0 1 0 0
303 0 1 0 0
303.3 0 1 0 0
303.4 0 1 0 0
303.9 1 0 0 0
304.1 0 1 0 0
304.3 1 0 0 0
304.6 0 1 0 0
304.7 0 1 0 0
305.2 0 1 0 0
305.5 0 1 0 0
305.6 0 1 0 0
305.9 0 2 0 0
306.5 1 0 0 0
306.7 0 2 0 0
307 1 0 0 0
308.9 0 1 0 0
309 0 1 0 0
309.1 0 1 0 0
309.8 0 1 0 0
310 0 1 0 0
310.5 0 1 0 0
311.2 0 1 0 0
312.7 0 1 0 0
312.9 0 1 0 0
313.2 0 1 0 0
313.5 0 2 0 0
313.6 0 1 0 0
313.8 0 2 0 0
313.9 0 1 0 0
315.2 0 1 0 0
315.8 0 1 0 0
316.7 0 1 0 0
317.6 0 1 0 0
318 0 1 0 0
318.3 0 1 0 0
318.5 0 1 0 0
319.2 0 1 0 0
319.8 0 1 0 0
320.2 0 1 0 0
322.6 0 1 0 0
323.4 0 1 0 0
324.1 0 1 0 0
326.1 0 1 0 0
326.6 0 1 0 0
327 0 1 0 0
327.1 0 1 0 0
327.6 0 1 0 0
327.8 0 1 0 0
328.6 0 1 0 0
328.7 0 1 0 0
329.3 0 1 0 0
330.1 0 1 0 0
330.5 0 1 0 0
331.1 0 1 0 0
331.3 0 1 0 0
332.2 0 1 0 0
332.9 0 1 0 0
333.2 0 1 0 0
333.3 0 1 0 0
335.1 0 2 0 0
336.4 0 1 0 0
338.1 0 2 0 0
338.8 0 1 0 0
339.5 0 1 0 0
339.8 0 1 0 0
340.4 0 1 0 0
340.8 0 1 0 0
341.8 0 1 0 0
342 0 1 0 0
343.1 0 2 0 0
343.2 0 1 0 0
343.3 0 1 0 0
343.5 0 1 0 0
344.7 0 1 0 0
345.5 0 1 0 0
346.9 0 1 0 0
347 0 1 0 0
347.2 0 1 0 0
347.6 0 1 0 0
348.6 0 1 0 0
348.7 0 1 0 0
348.8 1 0 0 0
348.9 0 1 0 0
349 0 1 0 0
349.6 0 1 0 0
351.8 0 1 0 0
352.7 0 1 0 0
353.8 0 1 0 0
355.9 0 1 0 0
358.8 0 1 0 0
359.7 0 1 0 0
360.1 0 1 0 0
360.4 0 1 0 0
362.3 0 1 0 0
363.6 1 0 0 0
363.8 0 1 0 0
364.1 0 1 1 0
364.8 0 1 0 0
365.7 0 1 0 0
367.1 0 1 0 0
367.5 0 1 0 0
367.7 0 2 0 0
369.2 0 1 0 0
369.4 0 1 0 0
370 0 1 0 0
371.7 0 1 0 0
372.8 0 1 0 0
373.5 0 1 0 0
376.2 0 1 0 0
376.9 0 1 0 0
380.1 0 1 0 0
382.2 0 1 0 0
382.6 0 1 0 0
385.2 0 1 0 0
387.3 0 1 0 0
388.1 0 1 0 0
388.7 0 1 0 0
389.1 1 0 0 0
389.4 0 1 0 0
389.5 0 1 0 0
390.1 0 1 0 0
391 0 1 0 0
392.3 0 1 0 0
392.6 0 1 0 0
392.7 0 2 0 0
392.9 0 1 0 0
393.5 0 1 0 0
395.8 0 1 0 0
398.8 0 1 0 0
399 0 1 0 0
399.5 0 1 0 0
400.2 0 1 0 0
400.7 0 1 0 0
401 0 1 0 0
401.1 0 1 0 0
402.1 0 1 0 0
402.5 0 1 0 0
404.4 1 0 0 0
405.1 0 1 0 0
407.7 0 1 0 0
407.8 0 1 0 0
410.3 0 1 0 0
411.1 0 1 0 0
411.3 0 1 0 0
412.1 0 1 0 0
413 0 1 0 0
413.3 0 1 0 0
413.7 0 1 0 0
413.9 0 1 0 0
416.9 0 1 0 0
417.4 1 0 0 0
417.6 0 1 0 0
420.2 0 1 0 0
420.8 0 1 0 0
421.5 0 1 0 0
423.2 0 1 0 0
423.5 0 1 0 0
425 0 1 0 0
425.7 1 0 0 0
426.3 0 1 0 0
426.5 0 1 0 0
427.3 0 1 0 0
428.1 0 2 0 0
429.2 0 3 0 0
430.3 0 1 0 0
432.6 0 1 0 0
433.1 0 1 0 0
434.2 0 1 0 0
435.2 0 1 0 0
435.9 0 1 0 0
436.1 0 1 0 0
436.3 0 1 0 0
437.2 0 1 0 0
437.5 0 1 0 0
438.7 0 1 0 0
438.8 0 1 0 0
439.4 0 1 0 0
440.4 0 1 0 0
440.8 0 2 0 0
441.1 0 1 0 0
441.5 0 1 0 0
441.6 0 1 0 0
442.4 0 1 0 0
443.2 0 1 0 0
443.3 0 1 0 0
444.2 0 1 0 0
446.4 0 1 0 0
447.7 0 1 0 0
447.9 0 1 0 0
448.4 0 1 0 0
448.6 0 1 0 0
448.8 0 2 0 0
450.2 0 1 0 0
452.2 0 1 0 0
453.5 0 1 0 0
454.1 0 1 0 0
456.5 0 1 0 0
457.7 0 1 0 0
458.4 0 1 0 0
458.7 0 1 0 0
459.5 0 1 0 0
459.8 0 1 0 0
460 0 1 0 0
460.3 0 1 0 0
460.8 0 1 0 0
461.9 0 1 0 0
463.5 0 1 0 0
463.7 0 1 0 0
464.5 0 1 0 0
465.5 0 1 0 0
467.3 0 1 0 0
467.4 0 1 0 0
467.7 0 1 0 0
468.9 0 1 0 0
469.3 0 1 0 0
470.9 0 1 0 0
473.1 0 1 0 0
476.5 0 1 0 0
476.6 0 1 0 0
477.8 0 1 0 0
477.9 0 1 0 0
479.1 0 1 0 0
480.1 0 1 0 0
480.4 0 1 0 0
480.5 0 1 0 0
481.6 0 1 0 0
481.8 0 1 0 0
482.7 0 1 0 0
484.2 0 1 0 0
485.4 0 1 0 0
486.2 0 1 0 0
487.3 0 1 0 0
487.9 0 2 0 0
488.1 0 1 0 0
488.2 0 1 0 0
490.1 0 1 0 0
490.2 0 1 0 0
490.3 0 1 0 0
490.4 0 1 0 0
491 0 1 0 0
491.6 0 1 0 0
491.9 0 1 0 0
492.5 0 1 0 0
492.8 0 1 0 0
493.6 0 2 0 0
494.4 0 2 0 0
494.6 0 1 0 0
495.7 0 1 0 0
496.3 0 1 0 0
499.6 0 1 0 0
500.9 0 1 0 0
501.9 0 1 0 0
502.7 0 1 0 0
502.9 0 1 0 0
503.1 0 1 0 0
503.3 0 1 0 0
504.4 0 1 0 0
504.5 0 1 0 0
504.9 0 1 0 0
505.1 0 1 0 0
505.4 0 1 0 0
505.6 0 1 0 0
510.1 0 1 0 0
510.2 0 1 0 0
510.7 0 1 0 0
511.7 0 1 0 0
515 0 3 0 0
522.2 0 1 0 0
522.9 0 1 0 0
527.2 0 1 0 0
528.1 0 1 0 0
529 0 1 0 0
530.9 0 1 0 0
531.4 0 1 0 0
532 0 1 0 0
532.2 0 1 0 0
532.3 0 1 0 0
534.1 0 1 0 0
534.7 0 1 0 0
535.6 0 1 0 0
536.1 0 1 0 0
537.9 0 1 0 0
538.7 0 1 0 0
538.8 0 1 0 0
541.6 0 1 0 0
543.5 0 1 0 0
544.6 0 1 0 0
544.7 0 1 0 0
544.9 0 1 0 0
545.3 0 1 0 0
545.8 0 1 0 0
547.1 0 1 0 0
549.4 0 1 0 0
551.1 0 1 0 0
554.9 0 1 0 0
555.5 0 1 0 0
557.7 0 1 0 0
559.2 0 1 0 0
559.6 0 2 0 0
561.2 0 1 0 0
561.8 0 1 0 0
566.3 0 1 0 0
566.8 0 1 0 0
568.8 0 1 0 0
569 0 1 0 0
569.7 0 1 0 0
571 0 1 0 0
571.1 0 1 0 0
571.5 0 1 0 0
571.8 0 1 0 0
572 0 2 0 0
572.3 0 1 0 0
576.5 0 1 0 0
578.3 0 1 0 0
580.3 0 1 0 0
582.6 0 1 0 0
584.9 0 1 0 0
587.8 0 1 0 0
588.7 0 1 0 0
591.6 1 0 0 0
593 0 1 0 0
593.4 0 1 0 0
594.7 0 1 0 0
596.7 0 1 0 0
598.7 0 2 0 0
600.8 0 1 0 0
605.7 0 1 0 0
606.7 0 1 0 0
607.6 0 1 0 0
607.7 0 1 0 0
608.8 0 1 0 0
610.1 0 1 0 0
612.6 0 1 0 0
614.7 0 1 0 0
615.5 0 1 0 0
617.1 0 1 0 0
617.3 0 1 0 0
617.6 0 1 0 0
618.8 0 1 0 0
621.5 0 2 0 0
623.5 0 1 0 0
625.2 0 1 0 0
634.7 0 1 0 0
636.2 0 1 0 0
637.3 0 1 0 0
638 0 1 0 0
639 0 1 0 0
648.9 0 1 0 0
650.1 0 1 0 0
650.3 0 2 0 0
650.7 0 0 1 0
655.1 0 1 0 0
656.3 0 1 0 0
657.7 0 1 0 0
663.6 0 1 0 0
665 0 1 0 0
665.1 0 1 0 0
665.7 0 1 0 0
666.3 0 1 0 0
670.8 0 1 0 0
672.4 0 1 0 0
675.1 0 1 0 0
687.6 0 1 0 0
688 0 1 0 0
688.7 0 1 0 0
689.8 0 1 0 0
690.8 0 1 0 0
697.7 0 1 0 0
699.4 0 1 0 0
703 0 1 0 0
703.4 0 1 0 0
703.5 0 1 0 0
703.7 0 1 0 0
703.8 0 1 0 0
704.5 0 1 0 0
709.6 0 1 0 0
714.4 0 1 0 0
718.7 0 1 0 0
719.2 0 1 0 0
721.9 0 1 0 0
722.2 0 1 0 0
724 0 2 0 0
730.3 0 1 0 0
730.6 1 0 0 0
731.7 0 1 0 0
734.3 1 0 0 0
737.6 0 1 0 0
741.6 0 1 0 0
743.9 0 1 0 0
749.3 0 1 0 0
751.8 0 1 0 0
755.1 0 1 0 0
758.8 0 1 0 0
762.6 0 1 0 0
762.8 0 1 0 0
763.1 0 1 0 0
764.3 0 1 0 0
766.1 0 1 0 0
767.5 0 1 0 0
768.3 0 1 0 0
768.4 0 1 0 0
768.8 0 1 0 0
770 0 1 0 0
771 0 1 0 0
772.2 0 1 0 0
772.5 0 1 0 0
773 0 1 0 0
774.3 0 1 0 0
774.6 0 1 0 0
776.3 0 1 0 0
787.2 0 1 0 0
789.9 0 1 0 0
800.3 0 1 0 0
800.5 0 1 0 0
807.2 0 1 0 0
808 0 1 0 0
816 0 1 0 0
816.2 0 1 0 0
819 1 0 0 0
819.8 0 1 0 0
820.4 0 1 0 0
823.1 0 1 0 0
823.5 0 1 0 0
833.9 0 1 0 0
834.3 0 1 0 0
841.5 0 1 0 0
844.5 0 1 0 0
848.6 0 1 0 0
854.8 0 1 0 0
855.7 0 1 0 0
867.9 0 1 0 0
868.3 0 1 0 0
868.7 0 1 0 0
868.9 0 1 0 0
870.7 0 1 0 0
876.1 0 1 0 0
878 0 1 0 0
882.5 0 1 0 0
883.4 0 1 0 0
884.4 0 1 0 0
887.9 0 1 0 0
898.2 0 1 0 0
899.9 0 1 0 0
910.8 0 1 0 0
914.5 0 1 0 0
914.6 0 1 0 0
932.5 0 1 0 0
943.7 0 1 0 0
947.6 0 1 0 0
948.3 0 1 0 0
957.3 0 1 0 0
957.5 0 1 0 0
959.1 0 1 0 0
968.4 0 1 0 0
970 1 0 0 0
972.9 0 1 0 0
979.5 0 1 0 0
982.2 0 1 0 0
1000.7 0 1 0 0
1001.2 0 1 0 0
1001.6 0 1 0 0
1004.8 0 1 0 0
1005.9 0 1 0 0
1006.2 0 1 0 0
1008 0 1 0 0
1009 0 1 0 0
1013.7 0 1 0 0
1015.8 0 1 0 0
1023 0 1 0 0
1026.7 0 1 0 0
1033.6 0 1 0 0
1035 0 1 0 0
1035.3 0 1 0 0
1036.9 0 1 0 0
1049.9 0 1 0 0
1052 0 1 0 0
1060.2 0 1 0 0
1070 0 1 0 0
1072.3 0 1 0 0
1073.7 0 1 0 0
1075.6 0 1 0 0
1083.4 0 1 0 0
1084.6 0 1 0 0
1090.1 0 1 0 0
1093.6 0 1 0 0
1099.7 0 1 0 0
1112.6 0 1 0 0
1135 0 1 0 0
1145.9 0 1 0 0
1150.9 0 1 0 0
1151 0 1 0 0
1164.7 0 1 0 0
1180.7 0 1 0 0
1189.2 0 1 0 0
1192.2 0 1 0 0
1196.9 0 1 0 0
1208.1 0 1 0 0
1209.5 1 0 0 0
1209.6 0 1 0 0
1210.3 0 1 0 0
1210.8 0 1 0 0
1221.9 0 1 0 0
