bin valid fake clones missed
284.4 0 1 0 0
284.5 0 1 0 0
284.7 0 1 0 0
285 0 2 0 0
285.2 0 2 0 0
285.4 0 2 0 0
285.5 0 1 0 0
285.7 0 1 0 0
286 0 1 0 0
286.3 0 5 0 0
286.8 0 1 0 0
286.9 0 3 0 0
287 0 4 0 0
287.3 0 3 0 0
287.4 0 2 0 0
287.8 0 1 0 0
287.9 0 2 0 0
288 0 1 0 0
288.2 0 1 0 0
288.4 0 1 0 0
288.7 0 2 0 0
288.9 0 1 0 0
289 0 2 0 0
289.1 0 1 0 0
289.2 0 1 0 0
289.3 0 3 0 0
289.6 0 3 0 0
289.7 0 1 0 0
289.8 0 2 0 0
289.9 0 1 0 0
290.1 0 1 0 0
290.2 0 1 0 0
290.3 0 1 0 0
290.5 0 1 0 0
290.6 1 1 0 0
290.8 0 1 0 0
290.9 0 1 0 0
291 0 1 0 0
291.3 0 2 0 0
291.4 0 1 0 0
291.5 0 1 0 0
291.7 0 1 0 0
291.8 0 2 0 0
292 0 1 0 0
292.3 0 1 0 0
292.7 0 1 0 0
293.1 0 1 0 0
293.3 0 1 0 0
293.4 0 2 0 0
293.6 0 3 0 0
293.7 0 3 0 0
294 0 2 0 0
294.1 0 1 0 0
294.2 0 1 0 0
294.6 0 1 0 0
294.7 0 2 0 0
294.9 0 1 0 0
295 0 2 0 0
295.1 0 2 0 0
295.4 0 1 0 0
295.7 0 2 0 0
295.9 0 1 0 0
296.3 0 1 0 0
296.7 0 2 0 0
296.8 0 1 0 0
296.9 0 2 0 0
297 0 1 0 0
297.2 0 1 0 0
297.3 0 2 0 0
297.5 0 1 0 0
297.6 0 3 0 0
297.7 0 2 0 0
297.8 0 2 0 0
297.9 0 1 0 0
298.1 0 3 0 0
298.2 0 2 0 0
298.3 0 1 0 0
298.4 0 1 0 0
298.5 0 1 0 0
298.7 0 1 0 0
298.8 0 1 0 0
299.5 0 2 0 0
299.6 0 3 0 0
299.8 0 6 0 0
300 0 1 0 0
300.3 0 1 0 0
300.4 0 3 0 0
300.6 0 2 0 0
301.1 0 3 0 0
301.2 0 3 0 0
301.3 0 1 0 0
301.6 0 2 0 0
301.7 0 2 0 0
301.8 0 1 0 0
301.9 0 1 0 0
302.1 0 1 0 0
302.2 0 1 0 0
302.4 0 1 0 0
302.5 0 1 0 0
302.7 0 3 0 0
303.2 0 1 0 0
303.3 0 1 0 0
303.4 0 1 0 0
303.8 0 2 0 0
303.9 0 0 1 0
304 0 1 0 0
304.1 1 1 0 0
304.3 0 1 0 0
304.6 0 2 0 0
305.2 0 2 0 0
305.5 0 1 0 0
305.6 0 1 0 0
305.9 0 1 0 0
306.5 0 1 1 0
306.6 0 1 0 0
306.7 0 1 0 0
307.7 1 1 0 0
307.9 0 3 0 0
308 0 3 0 0
308.1 0 2 0 0
308.4 0 1 0 0
308.5 0 1 0 0
308.7 0 1 0 0
308.8 0 3 0 0
309 0 1 0 0
309.1 0 2 0 0
310 0 1 0 0
310.1 0 3 0 0
310.7 0 1 0 0
310.8 0 1 0 0
311 0 1 0 0
311.1 0 2 0 0
311.2 0 1 0 0
311.4 0 1 0 0
311.6 0 1 0 0
311.7 0 2 0 0
311.9 0 1 0 0
312 0 1 0 0
312.1 0 1 0 0
312.4 0 2 0 0
312.6 0 1 1 0
312.9 0 2 0 0
313.1 0 1 0 0
313.2 0 1 0 0
313.3 0 1 0 0
313.5 0 1 0 0
313.8 0 2 0 0
314.2 0 1 0 0
314.3 0 1 0 0
314.5 0 1 0 0
314.6 0 2 0 0
314.8 0 2 0 0
315.3 0 2 0 0
315.4 0 1 0 0
315.5 0 2 0 0
315.6 0 2 0 0
315.7 0 2 0 0
316.1 0 2 0 0
316.2 0 2 0 0
316.4 0 2 0 0
316.6 0 2 0 0
316.8 0 1 0 0
316.9 0 2 0 0
317.4 0 1 0 0
317.6 0 1 0 0
317.7 0 3 0 0
317.8 0 1 0 0
318.3 0 1 0 0
318.6 0 1 0 0
318.7 0 1 0 0
318.9 0 1 0 0
319.2 0 1 0 0
319.3 0 1 0 0
319.5 0 1 0 0
319.7 0 2 0 0
319.8 0 1 0 0
319.9 0 1 0 0
320.2 0 2 0 0
320.8 0 1 0 0
322 0 2 0 0
322.5 0 1 1 0
322.8 0 1 0 0
323 0 1 0 0
323.5 0 2 0 0
323.7 0 1 0 0
323.8 0 1 0 0
324.2 0 5 0 0
324.6 0 1 0 0
324.7 0 1 0 0
324.8 0 2 0 0
324.9 0 2 0 0
325.2 0 2 0 0
325.5 0 1 0 0
326 0 1 0 0
326.4 0 1 0 0
326.7 0 1 0 0
326.8 0 3 0 0
327.1 0 1 0 0
327.6 0 1 0 0
327.8 0 1 0 0
328 0 2 0 0
328.1 0 1 0 0
328.2 0 2 0 0
328.4 0 1 0 0
328.7 0 1 0 0
329 0 1 0 0
329.2 0 1 0 0
329.5 0 1 0 0
330.7 0 1 0 0
331 0 1 0 0
331.1 0 2 0 0
331.3 0 1 0 0
331.7 0 2 0 0
332 0 1 0 0
332.2 0 2 0 0
332.3 0 1 0 0
333.2 0 1 0 0
333.3 0 2 0 0
333.4 0 1 0 0
333.5 0 2 0 0
333.8 0 1 0 0
334 0 1 0 0
334.1 0 1 0 0
334.2 0 1 0 0
334.4 0 1 0 0
334.7 0 1 0 0
334.8 0 1 0 0
335.1 0 2 0 0
335.3 0 0 1 0
335.4 0 1 2 0
335.5 0 0 2 0
336.1 0 1 0 0
336.3 0 1 0 0
336.5 0 1 0 0
336.7 0 1 0 0
336.8 0 1 0 0
337.4 0 1 0 0
337.5 0 1 0 0
337.7 0 1 0 0
337.8 0 3 0 0
337.9 0 1 0 0
338.1 0 1 0 0
338.4 0 1 0 0
338.6 0 1 0 0
338.7 0 1 0 0
338.8 0 2 0 0
339 0 1 0 0
339.4 0 1 0 0
340 0 3 0 0
340.2 0 2 0 0
340.3 0 3 0 0
340.4 0 1 0 0
340.6 0 2 0 0
340.7 0 1 0 0
341 0 1 0 0
341.1 0 1 0 0
341.2 0 3 0 0
341.4 0 2 0 0
341.8 0 2 0 0
342 0 2 0 0
342.5 0 1 0 0
342.8 0 1 0 0
342.9 0 1 1 0
343.1 0 2 0 0
343.2 0 2 0 0
343.5 0 1 0 0
343.7 0 1 0 0
343.8 0 1 0 0
343.9 0 1 0 0
344.2 0 1 0 0
344.4 0 1 0 0
344.6 0 1 0 0
344.8 0 1 0 0
345 0 1 0 0
345.7 0 3 0 0
345.8 0 3 0 0
345.9 0 1 0 0
346.1 0 1 0 0
346.4 0 1 0 0
346.6 0 1 0 0
346.9 0 1 0 0
347 0 1 0 0
347.1 0 1 0 0
347.2 0 1 0 0
347.4 0 1 0 0
347.5 0 2 0 0
348.3 0 1 0 0
348.4 0 6 0 0
348.5 0 2 0 0
348.8 0 1 0 0
348.9 0 1 0 0
349 0 2 0 0
349.1 0 1 0 0
349.5 0 1 0 0
349.6 0 1 0 0
349.7 0 1 0 0
350 0 3 0 0
350.8 0 1 0 0
350.9 0 2 0 0
351.2 0 1 0 0
351.3 0 1 0 0
351.4 1 0 0 0
351.5 0 1 0 0
351.9 0 2 0 0
352.1 0 3 0 0
352.4 0 2 0 0
352.6 0 2 0 0
353.4 0 1 0 0
354.1 0 1 0 0
354.2 0 2 0 0
356.3 0 1 0 0
356.4 0 1 0 0
356.5 1 0 0 0
357.1 0 1 0 0
357.2 0 1 0 0
357.3 0 1 0 0
357.5 0 1 0 0
358 0 1 0 0
358.1 0 1 0 0
358.2 0 1 0 0
358.3 0 1 0 0
358.8 0 1 0 0
359.7 0 2 0 0
360 0 1 0 0
360.1 0 2 0 0
360.8 0 1 0 0
361.3 0 1 0 0
361.4 0 3 0 0
361.5 0 1 0 0
361.8 0 1 0 0
361.9 0 1 0 0
362.1 0 1 0 0
362.3 0 1 0 0
362.4 0 3 0 0
362.6 0 1 0 0
362.8 0 1 0 0
363.6 0 1 0 0
364 0 1 0 0
366 0 2 0 0
366.1 0 1 0 0
366.8 0 2 0 0
368.5 0 1 0 0
369.5 0 1 0 0
369.6 0 2 0 0
369.8 0 0 1 0
369.9 0 1 0 0
370 0 1 0 0
370.2 0 1 0 0
370.3 0 2 0 0
370.4 1 0 0 0
370.6 0 0 1 0
371.1 0 1 0 0
371.3 0 2 0 0
371.4 0 2 0 0
371.6 0 1 0 0
371.7 0 1 1 0
371.9 0 1 0 0
372.5 0 3 0 0
372.8 0 1 0 0
373.1 0 1 0 0
373.6 1 0 0 0
374 0 1 0 0
375.4 0 1 0 0
375.5 0 1 0 0
375.7 0 1 0 0
376 0 1 0 0
376.9 0 1 0 0
377.4 0 1 0 0
377.5 0 1 0 0
377.8 0 2 0 0
378 0 1 0 0
379.6 0 2 0 0
379.7 0 2 0 0
380 0 2 0 0
380.1 0 1 0 0
380.3 0 1 0 0
380.6 0 1 0 0
381 0 2 0 0
381.1 0 1 0 0
381.5 0 1 0 0
381.7 0 2 0 0
383 0 2 0 0
383.1 0 3 0 0
383.2 0 1 0 0
383.6 0 2 0 0
383.9 0 2 0 0
385.1 0 1 0 0
386.1 0 1 0 0
386.5 0 3 0 0
387.7 0 1 0 0
388.2 0 2 0 0
388.3 0 2 0 0
389.1 0 4 0 0
389.2 1 1 0 0
389.4 0 2 0 0
390.9 0 1 0 0
391.5 0 3 0 0
391.6 0 4 0 0
391.7 0 1 0 0
392.4 0 2 0 0
393 0 2 0 0
393.5 0 1 0 0
393.8 0 1 0 0
393.9 0 2 0 0
394.3 0 1 0 0
394.7 0 1 0 0
395.3 0 1 0 0
395.7 0 1 0 0
396 0 1 0 0
396.1 0 1 0 0
396.2 0 1 0 0
396.5 0 1 0 0
396.8 0 1 0 0
397.5 0 1 0 0
397.6 0 2 0 0
397.7 0 1 0 0
398.3 0 2 0 0
398.8 0 2 0 0
399.3 0 2 0 0
400 0 1 0 0
400.2 0 2 0 0
400.9 0 1 0 0
401.7 0 1 0 0
402 0 1 0 0
402.5 0 1 0 0
402.7 0 1 0 0
403.1 0 1 0 0
403.4 0 2 0 0
404.2 0 1 0 0
404.7 0 1 0 0
404.9 0 2 0 0
405.1 0 1 0 0
405.3 0 3 0 0
405.8 0 1 0 0
406.4 0 1 0 0
406.8 0 1 0 0
407 0 2 0 0
407.5 0 1 0 0
407.6 0 1 0 0
407.7 0 2 0 0
407.9 0 1 0 0
408.1 0 1 0 0
408.3 0 1 0 0
408.5 0 4 0 0
408.7 0 2 0 0
409.2 0 1 0 0
409.7 0 3 0 0
409.9 0 1 0 0
410.3 0 1 0 0
410.4 0 1 0 0
410.5 0 1 0 0
411.2 0 3 0 0
411.4 0 2 0 0
411.5 0 3 0 0
411.8 0 3 0 0
411.9 0 1 0 0
412.1 0 1 0 0
412.7 0 1 0 0
413.3 0 1 0 0
413.5 0 1 0 0
413.7 0 1 0 0
414.1 0 2 0 0
414.8 0 1 0 0
415.5 0 1 0 0
416.5 1 1 0 0
416.6 0 2 0 0
416.9 0 1 0 0
417.4 0 1 0 0
417.9 0 1 0 0
418.5 0 2 0 0
418.6 0 2 0 0
419 0 1 0 0
419.2 0 1 0 0
420.3 0 2 0 0
421 0 1 0 0
422 0 1 0 0
422.2 0 2 0 0
422.3 0 1 0 0
422.6 0 1 0 0
422.7 0 1 0 0
422.9 0 1 0 0
423.5 0 1 0 0
423.9 0 1 0 0
424.2 0 2 0 0
424.3 0 4 0 0
424.4 0 2 0 0
424.6 0 2 0 0
424.8 0 1 0 0
424.9 0 1 0 0
425.3 0 1 0 0
425.5 0 1 0 0
426.9 0 1 0 0
427 0 1 0 0
427.6 0 2 0 0
427.8 0 1 0 0
427.9 0 1 0 0
428.9 0 1 0 0
429.1 0 2 0 0
430 0 1 0 0
430.1 0 2 0 0
430.5 0 1 0 0
430.6 0 1 0 0
430.7 0 1 0 0
430.9 0 1 0 0
431.2 0 1 0 0
431.3 0 1 0 0
431.4 0 1 0 0
431.9 0 1 0 0
432.1 0 1 0 0
433.7 0 1 0 0
434.8 0 1 0 0
435 0 1 0 0
435.5 0 3 0 0
435.6 0 1 0 0
436.1 0 1 0 0
436.3 0 1 0 0
436.4 0 1 0 0
436.5 0 1 0 0
437 0 1 0 0
437.9 0 0 1 0
438 0 2 0 0
438.2 0 1 0 0
438.6 0 2 0 0
438.8 0 1 0 0
439.1 0 1 0 0
439.2 0 1 0 0
439.8 0 1 0 0
439.9 0 1 0 0
440 0 3 0 0
440.2 0 1 0 0
441.3 0 1 0 0
441.5 0 1 0 0
441.6 0 1 0 0
442 0 1 0 0
442.4 0 2 0 0
442.5 0 1 0 0
443.4 0 2 0 0
443.9 0 2 0 0
444.1 0 1 0 0
444.5 0 1 0 0
444.8 0 1 0 0
445.2 0 1 0 0
446.2 0 2 0 0
446.7 0 1 0 0
446.9 0 1 0 0
447.4 0 2 0 0
447.6 0 1 0 0
447.9 0 2 0 0
448.5 0 1 0 0
449.1 0 1 0 0
449.5 0 1 0 0
449.7 0 1 0 0
451.4 1 1 0 0
451.8 0 1 0 0
451.9 0 1 0 0
452.1 0 1 0 0
453.2 0 2 0 0
453.4 0 1 0 0
453.7 0 2 0 0
454.6 0 1 0 0
455 0 2 0 0
455.4 0 1 0 0
456.2 0 1 0 0
456.7 0 1 1 0
457 0 1 0 0
458.3 0 1 0 0
458.6 0 2 0 0
458.8 0 2 0 0
459.2 0 2 0 0
459.7 0 1 0 0
460.6 0 1 0 0
460.8 0 1 0 0
461.4 0 1 0 0
462.1 0 1 0 0
462.5 0 1 0 0
462.7 0 1 0 0
462.8 0 2 0 0
463 0 1 0 0
463.9 0 1 0 0
464 0 1 0 0
464.6 0 1 0 0
465 0 1 0 0
465.4 0 1 0 0
466 0 1 0 0
467.4 0 1 0 0
468.5 0 1 0 0
468.6 0 1 0 0
469.2 0 1 0 0
469.3 0 2 0 0
470.6 0 3 0 0
470.9 0 1 0 0
471.5 0 1 0 0
471.9 0 1 0 0
472.4 0 1 0 0
472.8 0 2 0 0
473.4 0 1 0 0
474.1 0 2 0 0
475.1 0 2 0 0
475.4 0 1 0 0
475.6 0 1 0 0
476.5 0 1 0 0
476.8 0 1 0 0
477.3 0 1 0 0
477.7 0 1 0 0
477.9 0 3 0 0
478.1 0 0 1 0
479.3 0 1 0 0
479.4 1 0 0 0
479.8 0 0 1 0
480.1 0 1 0 0
480.6 0 1 0 0
480.9 0 3 0 0
481.6 0 2 0 0
481.8 0 1 0 0
482.4 0 1 0 0
482.5 0 1 0 0
483.1 0 1 0 0
483.5 0 1 0 0
484.2 0 1 0 0
484.3 0 2 0 0
485 0 1 0 0
485.2 0 2 0 0
485.4 0 1 0 0
486.1 0 1 0 0
487.9 0 1 0 0
488.4 0 1 0 0
490.4 0 1 0 0
490.7 0 3 0 0
491.1 0 1 0 0
491.5 0 1 0 0
491.7 0 2 0 0
492.2 0 1 0 0
493.7 0 2 0 0
494.2 0 1 0 0
494.6 0 1 0 0
495 0 2 0 0
495.5 0 4 0 0
496.1 0 1 0 0
496.2 0 1 0 0
496.7 0 1 0 0
496.9 0 1 0 0
497 0 2 0 0
497.9 0 1 0 0
498 0 1 0 0
498.2 0 1 0 0
498.6 0 1 0 0
498.8 0 4 0 0
498.9 0 1 0 0
499 0 2 0 0
499.6 0 2 0 0
500.3 0 1 0 0
500.7 0 3 0 0
501 0 1 0 0
501.3 0 2 0 0
502.3 0 2 0 0
502.6 0 1 0 0
504 0 0 1 0
504.2 0 2 0 0
504.5 0 1 0 0
504.6 0 1 0 0
505.6 0 2 0 0
506.2 0 1 0 0
506.3 0 1 0 0
507.8 0 1 0 0
508.9 0 1 0 0
510.2 0 1 0 0
512 0 1 0 0
512.1 0 1 0 0
512.3 0 1 0 0
513.9 0 1 0 0
514.1 0 1 0 0
516.8 0 1 0 0
517 0 1 0 0
517.7 0 1 0 0
518.2 0 2 0 0
518.5 0 1 0 0
518.6 0 1 0 0
518.9 0 1 0 0
519.2 0 1 0 0
519.5 0 1 0 0
520 0 1 0 0
520.4 0 1 0 0
520.6 0 2 0 0
520.7 0 1 0 0
522.3 0 1 0 0
523.3 0 2 0 0
523.6 0 1 0 0
524.2 0 1 0 0
524.5 0 1 0 0
525.8 0 1 0 0
526.6 0 1 0 0
527.3 0 0 1 0
528.5 0 1 0 0
529.1 0 1 0 0
529.7 0 1 0 0
529.9 0 0 1 0
530.8 0 1 0 0
531.1 0 1 0 0
533 0 2 0 0
533.8 0 1 0 0
533.9 0 1 0 0
534.5 0 2 0 0
535 0 1 0 0
535.2 0 1 0 0
535.6 0 1 0 0
536.3 0 1 0 0
536.5 0 2 0 0
536.6 0 1 0 0
537.8 0 1 0 0
537.9 0 2 0 0
538.8 0 1 0 0
539.1 0 2 0 0
540.6 0 2 0 0
540.7 0 1 0 0
540.8 0 1 0 0
541.2 0 1 0 0
541.5 0 1 0 0
541.7 0 1 0 0
545.3 0 1 0 0
545.4 0 1 0 0
545.7 0 1 0 0
545.8 0 1 0 0
546.5 0 1 0 0
546.9 1 0 0 0
547.1 0 1 0 0
547.8 0 1 0 0
548.4 0 2 0 0
548.5 0 2 0 0
549 0 2 0 0
551.1 0 1 0 0
551.2 0 1 0 0
551.9 0 1 0 0
552.1 0 1 0 0
552.2 0 1 0 0
553.6 0 1 0 0
554.2 0 1 0 0
554.3 0 2 0 0
554.5 0 2 0 0
554.6 0 1 0 0
556.5 0 3 0 0
557.3 0 1 0 0
558 0 1 0 0
558.1 0 1 0 0
558.9 0 2 0 0
559.3 0 1 0 0
559.4 0 1 0 0
560.2 0 2 0 0
560.3 0 1 0 0
560.8 0 1 0 0
561.3 0 2 0 0
562.2 0 1 0 0
562.4 0 1 0 0
563.7 0 1 0 0
564.6 0 2 0 0
566.3 0 2 0 0
566.4 0 1 0 0
566.5 0 1 0 0
567.4 0 2 0 0
568.5 0 1 0 0
568.9 0 1 0 0
570.1 0 1 0 0
570.4 0 1 0 0
570.6 0 1 0 0
571.5 0 1 0 0
571.8 0 1 0 0
571.9 0 1 0 0
572 0 1 0 0
572.3 0 2 0 0
572.6 0 1 0 0
575.4 0 1 0 0
575.6 0 1 0 0
576 0 2 0 0
576.7 0 2 0 0
576.8 0 1 0 0
576.9 0 1 0 0
577.3 0 3 0 0
579.3 0 1 0 0
579.4 0 2 0 0
579.6 0 1 0 0
580.3 0 2 0 0
580.6 0 1 0 0
582.3 0 1 0 0
582.6 0 1 0 0
583.2 0 1 0 0
584.9 0 2 0 0
585 0 1 0 0
586.5 0 1 0 0
586.8 0 1 0 0
588.7 0 2 0 0
589.1 0 1 0 0
589.3 0 1 0 0
589.8 0 1 0 0
590.4 0 1 0 0
592.3 0 1 0 0
593 0 2 0 0
593.3 0 1 0 0
593.8 0 1 0 0
595.9 0 1 0 0
598.8 0 1 0 0
599.4 0 3 0 0
599.9 0 1 0 0
600.3 0 1 0 0
600.5 0 1 0 0
601.7 0 2 0 0
602.1 0 1 0 0
602.2 0 1 0 0
605 0 2 0 0
605.2 0 2 0 0
605.4 0 2 0 0
607.2 0 2 0 0
608.7 0 1 0 0
608.8 0 2 0 0
609.7 0 1 0 0
610.1 0 1 0 0
611.9 0 2 0 0
612.9 0 1 0 0
613.3 0 1 0 0
613.4 0 1 0 0
614.1 0 3 0 0
615 0 1 0 0
615.1 0 1 0 0
615.4 0 1 0 0
616 0 1 0 0
616.1 0 1 0 0
616.5 0 2 0 0
617.8 0 3 0 0
618.7 0 2 0 0
619.5 0 1 0 0
619.6 0 2 0 0
619.7 0 3 0 0
620.7 0 1 0 0
621 0 1 0 0
621.1 0 1 0 0
622 0 1 0 0
622.1 0 1 0 0
622.4 0 1 0 0
626.3 0 1 0 0
627.3 0 2 0 0
628.1 0 1 1 0
628.3 0 1 0 0
628.9 0 2 0 0
631.2 0 1 0 0
632.8 0 1 0 0
635 0 1 0 0
636 1 0 0 0
636.9 0 2 0 0
638.4 0 2 0 0
638.5 0 1 0 0
638.8 0 1 0 0
639.3 0 1 0 0
639.7 0 1 0 0
641.2 0 1 0 0
641.4 0 1 0 0
641.5 0 2 0 0
641.6 0 1 0 0
642.4 0 1 0 0
642.5 0 2 0 0
642.7 0 1 0 0
642.9 0 1 0 0
643 0 1 0 0
643.3 0 1 0 0
644.2 0 1 0 0
644.5 0 1 0 0
645.3 0 1 0 0
646.3 0 1 0 0
648.8 0 1 0 0
648.9 0 1 0 0
649.5 0 1 0 0
650.3 0 2 0 0
650.9 0 1 0 0
651.1 0 1 0 0
651.7 0 2 0 0
652.4 0 2 0 0
653.1 0 1 0 0
654.1 0 1 0 0
654.9 0 1 0 0
655.1 0 1 0 0
656.2 0 1 0 0
657.7 0 1 0 0
658 0 2 0 0
658.2 0 1 0 0
659.7 0 1 0 0
660.4 0 1 0 0
661.1 0 1 0 0
662.6 0 1 0 0
662.7 0 1 0 0
663.2 0 1 0 0
663.3 0 1 0 0
663.8 0 1 0 0
664 0 2 0 0
665 0 1 0 0
665.4 0 1 0 0
665.7 0 1 0 0
665.8 0 1 0 0
666.5 0 2 0 0
668.2 0 2 0 0
670.3 0 1 0 0
671 0 1 0 0
672.9 0 1 0 0
674.2 0 1 0 0
674.9 0 1 0 0
675.1 0 1 0 0
676.3 0 2 0 0
677.2 0 1 0 0
679 0 1 0 0
680.4 0 2 0 0
681 0 1 0 0
681.4 0 1 0 0
681.8 0 1 0 0
681.9 0 1 0 0
683.3 0 1 0 0
684.7 0 1 0 0
684.9 0 1 0 0
686.6 0 1 0 0
686.7 0 1 0 0
686.9 0 1 0 0
687.2 0 1 0 0
688.3 0 1 0 0
689.2 1 0 0 0
691.7 0 1 0 0
693 0 1 0 0
693.1 0 1 0 0
693.5 0 3 0 0
693.6 0 2 0 0
693.8 0 1 0 0
695.4 0 1 0 0
696.6 0 1 0 0
697.2 0 1 0 0
697.4 0 2 0 0
697.7 0 1 0 0
697.8 0 1 0 0
698.4 0 3 0 0
698.6 0 2 0 0
700.1 0 2 0 0
700.4 0 1 0 0
701.3 0 2 0 0
701.9 0 1 0 0
703 0 1 0 0
703.4 0 1 0 0
704.6 0 2 0 0
704.7 0 1 0 0
705.2 0 1 0 0
705.9 0 1 0 0
706.1 0 1 0 0
707.1 0 1 0 0
707.7 0 1 0 0
708.9 0 1 0 0
709.3 0 1 0 0
709.6 0 1 0 0
709.7 0 1 0 0
709.9 0 1 0 0
712.1 0 1 0 0
712.3 0 1 0 0
714.2 0 0 1 0
714.4 0 1 0 0
715.1 0 1 0 0
715.6 0 1 0 0
716.8 0 1 0 0
717.1 0 1 0 0
720.2 0 1 0 0
721.8 0 1 0 0
721.9 0 1 0 0
722 0 1 0 0
722.2 0 2 0 0
724.1 0 1 0 0
724.6 0 1 0 0
725.5 0 1 0 0
725.9 0 1 0 0
726.8 0 1 0 0
727.8 0 1 0 0
728.8 0 1 0 0
728.9 0 1 0 0
730.1 0 1 0 0
731 0 1 0 0
731.1 0 1 0 0
731.2 0 1 0 0
732.3 0 2 0 0
734.8 1 0 0 0
735.6 0 2 0 0
736.1 0 1 0 0
737.8 1 0 0 0
739.3 0 2 0 0
740.1 0 1 0 0
740.4 0 1 0 0
740.7 0 1 0 0
740.8 0 1 0 0
741.8 0 1 0 0
743 0 1 0 0
743.8 0 2 0 0
743.9 0 1 0 0
746.1 0 1 0 0
747.5 0 1 0 0
748.5 0 2 0 0
749 0 1 0 0
749.9 0 1 0 0
752.4 0 1 0 0
753.3 0 1 0 0
755 0 0 1 0
758.8 0 2 0 0
759.8 0 2 0 0
760.4 0 2 0 0
762.8 0 1 0 0
764.9 0 1 0 0
765.5 0 1 0 0
765.9 0 1 0 0
766.1 0 1 0 0
768.3 0 1 0 0
768.9 0 1 0 0
769.2 0 2 0 0
771 0 1 0 0
771.5 0 1 0 0
772.6 0 1 0 0
774.3 0 1 0 0
774.9 0 1 0 0
775.4 0 1 0 0
776.3 0 1 0 0
776.4 0 1 0 0
777.3 0 1 0 0
777.5 0 1 0 0
778.4 0 2 0 0
778.5 0 1 0 0
779.2 0 1 0 0
779.3 0 1 0 0
779.4 0 1 0 0
779.9 0 1 0 0
780.5 0 1 0 0
781.6 0 1 0 0
783.2 0 1 0 0
784.3 0 1 0 0
784.4 0 1 0 0
786 0 3 0 0
788.9 0 1 0 0
794.6 0 1 0 0
797.1 0 1 0 0
797.5 0 2 0 0
799.3 0 2 0 0
800.3 0 1 0 0
803.2 0 2 0 0
803.8 0 1 0 0
804 0 1 0 0
807.4 0 1 0 0
807.7 0 2 0 0
811.3 0 2 0 0
812.4 0 2 0 0
813.4 0 1 0 0
813.5 0 2 0 0
814.6 0 2 0 0
814.9 0 1 0 0
817.8 0 1 0 0
819.1 0 2 0 0
819.2 0 1 0 0
819.3 0 1 0 0
820.4 0 1 0 0
822 0 1 0 0
822.6 0 2 0 0
824.2 0 1 0 0
827.8 0 1 0 0
831.6 0 1 0 0
837.5 0 1 0 0
838.5 0 1 0 0
840.2 1 0 0 0
840.3 0 1 0 0
840.5 0 2 0 0
841.5 0 1 0 0
845.5 0 1 0 0
846.2 0 1 0 0
846.3 0 1 0 0
846.5 0 1 0 0
847.5 0 1 0 0
848.6 0 1 0 0
848.8 0 2 0 0
850.8 0 1 0 0
855.2 0 1 0 0
860.5 0 1 0 0
861.4 0 1 0 0
862.9 0 1 0 0
865.1 0 1 0 0
869 0 1 0 0
885.7 0 1 0 0
886.8 0 1 0 0
897.6 0 1 0 0
897.8 0 1 0 0
898.5 0 1 0 0
899.7 0 1 0 0
899.8 0 1 0 0
899.9 0 1 0 0
900.2 0 1 0 0
900.6 0 1 0 0
902 0 1 0 0
902.3 0 1 0 0
903.3 0 1 0 0
903.5 0 1 0 0
905.7 0 2 0 0
906.6 0 1 0 0
906.8 0 1 0 0
910.1 0 1 0 0
910.4 0 1 0 0
914.6 0 1 0 0
915.9 0 2 0 0
916.8 0 1 0 0
917.8 0 1 0 0
919.2 0 2 0 0
919.3 0 2 0 0
922.5 0 2 0 0
922.7 0 1 0 0
923.3 0 2 0 0
923.9 0 1 0 0
924.2 0 1 0 0
924.3 0 1 0 0
926.1 0 1 0 0
926.6 0 1 0 0
927.3 0 1 0 0
927.4 0 1 0 0
927.6 0 1 0 0
932.3 0 1 0 0
933.6 0 1 0 0
934.3 0 1 0 0
934.8 0 1 0 0
936.4 0 1 0 0
937.6 0 1 0 0
937.8 0 1 1 0
938.8 0 1 0 0
941.7 0 1 0 0
943.3 0 2 0 0
946 0 3 0 0
946.2 0 1 0 0
947.1 0 1 0 0
948.5 0 2 0 0
948.9 0 1 0 0
949.7 0 1 0 0
949.9 0 1 0 0
953.4 0 1 0 0
956.4 0 2 0 0
957.3 0 1 0 0
957.8 0 2 0 0
959.7 0 1 0 0
962.7 0 1 0 0
965 0 1 0 0
965.6 0 1 0 0
967.3 0 1 0 0
967.6 0 2 0 0
968.7 0 2 0 0
969.4 0 1 0 0
972.2 0 2 0 0
972.9 0 2 0 0
974.2 0 1 0 0
976.2 0 1 0 0
978.5 0 1 0 0
979.5 0 2 0 0
980.3 0 1 0 0
981.8 0 1 0 0
981.9 0 1 0 0
982.2 0 2 0 0
983.5 0 1 0 0
984.3 0 1 0 0
985.6 0 2 0 0
993 0 2 0 0
993.3 0 1 0 0
995.6 0 1 0 0
997.2 0 0 1 0
997.3 0 1 0 0
998.6 0 1 0 0
999 0 1 0 0
999.2 0 1 0 0
1000.4 0 1 0 0
1000.7 0 1 0 0
1002.9 0 1 0 0
1003.5 0 1 0 0
1004.2 0 1 0 0
1004.7 0 1 0 0
1005.4 0 1 0 0
1008.3 0 3 0 0
1009 0 1 0 0
1012.5 0 1 0 0
1022.6 0 2 0 0
1023 0 1 0 0
1023.7 0 1 0 0
1024.4 0 1 0 0
1027.1 0 2 0 0
1027.4 0 2 0 0
1027.5 0 1 0 0
1028.6 0 2 0 0
1028.7 0 2 0 0
