bin valid fake clones missed
124.4 0 1 0 0
124.5 0 1 0 0
124.7 0 1 0 0
124.8 0 2 0 0
124.9 0 3 0 0
125.2 0 1 0 0
125.3 0 1 0 0
125.4 0 2 1 0
125.5 0 1 0 0
125.7 0 3 0 0
125.8 0 1 0 0
125.9 0 1 0 0
126 0 2 0 0
126.1 0 2 0 0
126.3 0 3 0 0
126.4 2 0 0 0
126.7 0 1 0 0
126.8 0 1 0 0
127 0 2 0 0
127.1 0 2 0 0
127.2 0 2 0 0
127.3 0 2 0 0
127.5 0 1 0 1
127.6 0 3 0 0
127.8 0 1 0 0
127.9 0 4 0 0
128 0 2 0 0
128.1 0 4 0 0
128.2 0 2 0 0
128.3 0 2 0 0
128.4 0 2 0 0
128.7 0 2 0 0
128.8 0 2 0 0
129 0 1 0 0
129.1 0 1 0 0
129.3 0 1 0 0
129.4 1 1 0 0
129.6 0 3 0 0
129.8 0 4 0 0
129.9 0 4 0 0
130 0 3 0 0
130.1 0 1 0 0
130.2 0 1 0 0
130.3 1 0 0 0
130.5 0 2 0 0
130.7 0 1 0 0
131 0 1 0 0
131.3 0 3 0 0
131.4 0 1 0 0
131.8 0 1 0 0
131.9 0 1 0 0
132.2 0 2 0 0
132.3 0 1 0 0
132.4 0 1 0 0
132.6 0 1 0 0
132.7 0 3 0 0
132.8 0 3 0 0
132.9 0 1 0 0
133 0 2 0 0
133.1 0 2 0 0
133.2 0 4 0 0
133.4 0 1 0 0
133.6 0 1 0 0
134 0 3 0 0
134.1 0 1 0 0
134.2 0 1 0 1
134.3 0 1 0 0
134.4 0 4 0 0
134.6 0 3 0 0
134.7 0 1 0 0
134.8 0 1 0 0
135.1 1 0 0 0
135.5 0 1 1 0
135.8 0 3 0 0
135.9 0 1 0 0
136 0 2 0 0
136.1 0 5 0 0
136.2 0 1 0 0
136.3 0 1 0 0
136.4 0 1 0 0
136.6 0 1 0 0
136.7 0 3 0 0
136.8 0 1 0 0
137 1 2 0 0
137.1 0 2 0 0
137.2 0 1 0 0
137.3 0 2 0 0
137.5 0 2 0 0
137.6 0 2 0 0
137.7 0 1 0 0
137.8 0 2 0 0
137.9 0 2 0 0
138.1 0 1 0 0
138.4 0 0 1 0
138.5 1 0 0 0
138.6 0 1 0 0
138.9 0 2 0 0
139 0 2 0 0
139.1 0 1 0 0
139.2 0 2 0 0
139.3 0 1 0 0
139.6 0 1 0 0
139.7 0 2 0 0
139.8 0 1 0 0
139.9 0 4 0 0
140 0 3 0 0
140.1 0 2 0 0
140.2 0 1 0 0
140.5 0 2 0 0
140.6 0 2 0 0
140.7 0 4 0 0
140.8 0 3 0 0
140.9 1 2 0 0
141 0 1 0 0
141.1 0 1 0 0
141.3 0 4 0 0
141.4 1 1 0 0
141.6 0 1 0 0
141.8 0 1 0 0
142 0 2 0 0
142.2 0 2 0 0
142.7 0 2 0 0
143.2 0 1 0 0
143.3 0 2 0 0
143.8 0 2 0 0
144 0 1 0 0
144.3 0 2 0 0
144.5 0 3 0 0
144.6 0 1 0 0
144.7 0 1 0 0
144.8 0 1 0 0
145 0 2 0 0
145.1 0 1 0 0
145.2 0 2 0 0
145.4 0 2 0 0
145.5 0 1 0 0
145.6 0 1 0 0
145.7 0 1 0 0
145.8 1 0 0 0
146 0 2 0 0
146.1 0 3 0 0
146.2 1 3 0 0
146.3 0 3 0 0
146.4 0 1 0 0
146.5 0 3 0 0
146.6 0 1 0 0
146.7 0 1 0 0
146.8 0 1 0 0
147 0 3 0 0
147.4 0 1 0 0
147.5 0 3 0 0
147.7 0 1 0 0
148 0 1 0 0
148.1 0 1 0 0
148.2 0 2 0 0
148.3 0 3 0 0
148.4 0 3 0 0
148.5 0 2 0 0
148.7 0 1 0 0
148.9 0 1 0 0
149.1 0 1 0 0
149.2 0 2 0 0
149.3 0 2 0 0
149.4 0 1 0 0
149.5 0 1 0 0
149.7 0 2 0 0
149.8 0 1 0 0
149.9 0 4 0 0
150 0 1 0 0
150.2 0 1 0 0
150.3 0 2 0 0
150.5 0 1 0 0
150.6 0 2 0 0
150.7 0 1 0 0
150.8 0 1 0 0
151.1 0 0 0 1
151.5 0 2 0 0
151.6 0 1 0 0
151.7 0 2 0 0
151.9 0 1 0 0
152 0 1 0 0
152.1 0 2 0 0
152.2 0 1 0 0
152.3 0 1 0 0
152.4 0 2 0 0
152.5 0 1 0 0
152.7 0 1 0 0
152.9 0 2 0 0
153.2 0 2 0 0
153.3 0 2 0 0
153.5 0 1 0 0
153.6 0 1 0 0
153.9 0 1 0 0
154 0 1 0 0
154.4 0 1 0 0
154.5 0 1 0 0
154.6 0 1 0 0
154.7 0 2 0 0
154.8 0 1 0 0
154.9 0 1 0 0
155 0 1 0 0
155.4 0 1 0 0
155.7 0 1 0 0
155.9 0 2 0 0
156 0 2 0 0
156.1 0 5 0 0
156.2 0 2 0 0
156.3 0 1 0 0
156.4 0 1 0 0
156.5 0 1 0 0
156.6 0 1 0 0
156.7 0 1 0 0
156.8 0 1 0 0
157 0 1 0 0
157.2 0 1 0 0
157.5 1 0 0 0
157.6 0 1 0 0
157.7 0 2 0 0
157.8 0 1 0 0
158 0 2 0 0
158.1 0 2 0 0
158.2 0 1 0 0
158.4 0 1 0 0
158.6 0 1 0 0
158.8 0 1 0 0
158.9 0 1 0 0
159 0 1 0 0
159.3 0 3 0 0
159.4 0 2 0 0
159.5 0 2 0 0
159.7 0 2 0 0
159.8 0 1 1 0
159.9 0 1 0 0
160.1 0 2 0 0
160.2 0 1 0 0
160.5 0 1 0 0
160.7 0 1 0 0
160.8 0 2 0 0
161.1 0 1 0 0
161.2 0 2 0 0
161.4 0 1 0 0
161.6 0 1 0 0
161.7 0 1 0 0
162.2 0 1 0 0
162.3 0 1 0 0
162.4 0 1 0 0
162.5 0 2 0 0
162.8 0 1 0 0
163.1 0 2 0 0
163.2 0 2 0 0
163.5 0 2 0 0
163.6 0 1 0 0
163.8 0 2 0 0
164 0 1 0 0
164.1 0 1 0 0
164.5 0 1 0 0
164.7 0 2 0 0
164.9 0 1 0 0
165 0 1 0 0
165.1 0 1 0 0
165.9 0 3 0 0
166.1 0 1 0 0
166.6 0 1 0 0
166.7 0 1 0 0
166.8 0 2 0 0
166.9 0 2 0 0
167 1 1 0 0
167.3 0 1 0 0
167.7 0 1 0 0
168.1 0 1 0 0
168.2 0 1 0 0
168.7 0 1 0 0
169.3 0 1 0 0
169.5 0 2 0 0
169.6 0 1 0 0
170 0 2 0 0
170.2 0 1 0 1
170.4 0 1 0 0
170.7 0 1 0 0
171.1 0 2 0 0
171.4 1 1 0 0
171.6 0 1 0 0
171.8 0 1 0 0
172 0 1 0 0
172.2 0 1 0 0
172.5 0 4 0 0
172.6 0 1 0 0
172.8 0 1 0 0
172.9 0 1 0 0
173 0 1 0 0
173.1 0 2 0 0
173.3 0 1 0 0
173.4 0 2 0 0
173.5 0 1 0 0
173.7 0 2 0 0
174.2 0 2 0 0
174.4 0 1 0 0
174.5 0 3 0 0
174.6 0 1 0 0
174.8 0 2 0 0
175 0 4 0 0
175.1 0 3 0 0
175.2 0 1 0 0
175.5 0 1 0 0
175.6 0 3 0 0
175.7 0 1 0 0
175.8 0 3 0 0
175.9 0 2 0 0
176.4 0 1 0 0
176.5 0 1 0 0
176.7 0 2 0 0
176.8 0 1 0 0
176.9 0 1 0 0
177 0 3 0 0
177.1 0 4 0 0
177.2 0 4 0 0
177.4 0 2 0 0
177.5 0 3 0 0
177.7 0 1 0 0
177.9 0 1 0 0
178 0 1 0 0
178.1 0 1 0 0
178.3 0 3 0 0
178.5 0 1 0 0
178.6 0 1 0 0
178.7 0 1 0 0
179 0 1 0 0
179.2 0 2 0 0
179.7 0 1 0 0
180.1 0 2 0 0
180.3 0 2 0 0
180.6 0 2 0 0
180.7 0 1 0 0
180.8 0 2 0 0
180.9 0 1 0 0
181.2 0 1 0 0
181.3 0 1 0 0
181.6 1 2 0 0
181.7 0 2 0 0
181.8 0 1 0 0
182.6 1 0 0 0
182.8 0 1 0 0
182.9 0 1 0 0
183.1 0 2 0 0
183.2 0 1 0 0
183.6 0 1 0 0
183.7 0 1 0 0
183.8 0 1 0 0
183.9 0 3 0 0
184 0 1 0 0
184.2 0 1 0 0
184.3 0 1 0 0
184.4 0 2 0 0
184.5 0 1 0 0
184.6 0 3 0 0
184.7 0 1 0 0
184.8 0 1 0 0
184.9 0 1 0 0
185 0 1 0 0
185.1 0 2 0 0
185.2 0 1 0 0
185.6 0 2 0 0
185.8 0 2 0 0
185.9 0 2 0 0
186.1 0 1 0 0
186.2 0 4 0 0
186.4 0 2 0 0
186.5 0 1 0 0
186.6 0 1 0 0
186.7 0 1 0 0
187 0 1 0 0
187.1 0 2 0 0
187.2 0 2 0 0
187.3 0 1 0 0
187.5 0 2 0 0
187.7 0 1 0 0
187.8 0 1 0 0
187.9 0 2 0 0
188.5 0 1 0 0
188.9 1 0 0 0
189.1 0 3 0 0
189.2 0 2 0 0
190 0 1 0 0
190.4 0 2 0 0
190.6 0 1 0 0
190.7 0 1 0 0
190.8 0 1 0 0
191 0 1 0 0
191.2 0 1 0 0
191.9 0 2 0 0
192.2 0 2 0 0
192.3 0 3 0 0
192.5 0 3 0 0
192.7 0 1 0 0
192.8 0 1 0 0
192.9 0 1 0 0
193 0 2 0 0
193.2 0 1 0 0
193.4 0 1 0 0
193.5 0 2 0 0
193.6 0 1 0 0
193.7 0 1 0 0
193.9 0 1 0 0
194.3 0 1 0 0
194.5 0 1 0 0
194.7 0 1 0 0
195.2 0 1 0 0
195.4 0 3 0 0
195.5 0 1 0 0
195.9 0 1 0 0
196.3 0 1 0 0
196.9 0 1 0 0
197.1 0 5 0 0
197.2 0 1 0 0
197.3 0 1 0 0
197.4 0 1 0 0
197.5 0 0 1 0
197.7 0 1 0 0
197.8 0 1 0 0
197.9 0 1 0 0
198 0 3 0 0
198.2 0 1 0 0
198.4 0 0 1 0
198.7 0 4 1 0
198.8 0 1 0 0
198.9 0 1 0 0
199 0 1 0 0
199.2 0 2 0 0
199.3 0 1 0 0
199.4 0 1 0 0
199.5 0 2 0 0
199.8 0 1 0 0
199.9 0 1 0 0
200.2 0 2 0 0
200.4 0 1 0 0
200.6 0 1 0 0
200.8 0 0 0 1
200.9 0 1 0 0
201.7 0 1 0 0
201.8 0 2 0 0
201.9 0 2 0 0
202.4 0 2 0 0
202.5 0 1 0 0
202.6 0 1 0 0
203.4 0 1 0 0
203.8 0 2 1 0
204 0 1 0 0
204.2 0 1 0 0
204.4 0 2 0 0
204.6 0 1 0 0
204.7 0 1 0 0
204.8 1 0 0 0
205.1 0 1 1 0
205.7 0 1 0 0
206.2 0 1 0 0
206.5 0 1 0 1
206.6 0 1 0 0
206.7 0 1 0 0
206.8 0 2 0 0
207.2 0 1 0 0
207.6 1 2 0 0
207.7 0 1 0 0
207.8 0 1 0 0
207.9 0 2 0 0
208.6 0 2 0 0
208.8 0 1 0 0
209 0 2 0 0
209.5 0 1 0 0
209.6 0 1 1 0
210.3 0 1 0 0
210.4 0 1 0 0
210.6 0 1 0 0
211.4 0 2 0 0
211.6 0 1 0 0
211.8 0 1 0 0
211.9 0 1 0 0
212.7 0 1 0 0
212.8 0 1 0 0
213 0 2 0 0
213.1 0 2 0 0
213.3 0 2 0 0
213.6 0 2 0 0
214.4 0 1 0 0
216.4 0 1 0 0
216.7 0 1 0 0
216.9 0 1 0 0
217.1 0 1 0 0
217.5 0 1 0 0
217.6 0 1 0 0
217.7 0 1 0 0
217.8 0 1 0 0
218.2 0 2 0 0
218.4 0 1 0 0
218.7 0 2 0 0
219.1 0 1 0 0
219.2 0 2 0 0
219.4 0 1 0 0
219.5 0 2 0 0
219.6 0 1 0 0
220.4 0 2 0 0
220.5 0 4 0 0
220.8 0 2 0 0
220.9 0 1 0 0
221 0 1 0 0
221.2 0 1 0 0
221.4 0 1 0 0
221.5 0 2 0 0
221.7 0 2 0 0
221.8 0 1 0 0
222 0 2 0 0
222.1 0 2 0 0
222.2 0 1 0 0
222.3 0 1 0 0
222.4 0 1 0 0
222.6 0 1 0 0
222.8 0 1 0 0
223.1 0 1 0 0
223.3 0 1 0 0
223.7 0 2 0 0
224.1 0 2 0 0
224.2 0 1 1 0
224.5 0 1 0 0
224.7 0 1 0 0
224.8 1 0 0 0
225 0 1 0 0
225.1 0 1 0 0
225.7 0 2 0 0
226.5 0 1 0 0
226.6 0 1 0 0
226.7 0 1 0 0
227.2 0 1 0 0
227.4 0 1 0 0
227.7 0 1 0 0
228.1 0 1 0 0
228.2 0 1 0 0
228.7 0 1 0 0
228.8 0 1 0 0
229.5 0 1 0 0
230 0 1 0 0
230.1 0 1 0 0
231 0 1 0 0
231.1 0 1 0 0
231.2 0 1 0 0
231.3 0 1 0 0
231.4 0 1 0 0
231.7 0 1 0 0
231.8 0 2 0 0
231.9 0 1 0 0
232 0 1 0 0
232.1 0 2 0 0
232.3 0 2 0 0
232.7 0 1 0 0
232.8 0 1 0 0
233.3 0 1 0 0
234.4 0 1 0 0
234.7 0 3 0 0
234.8 0 1 0 0
237 0 1 0 0
237.5 0 1 0 0
237.8 0 2 0 0
237.9 0 1 0 0
238.8 0 1 0 0
239 0 1 0 0
239.1 0 1 0 0
239.4 0 1 0 0
239.5 0 1 0 0
239.7 0 4 0 0
240 1 1 0 0
240.4 0 2 0 0
241.1 0 1 0 0
241.3 0 1 0 0
241.5 0 1 0 0
241.8 0 1 0 0
242.4 0 1 0 0
242.7 0 1 0 0
243.3 0 1 0 0
243.4 0 1 0 0
244.3 0 1 0 0
244.8 0 2 0 0
244.9 0 1 0 0
245.7 0 1 0 0
246.7 0 1 0 0
247 0 1 0 0
247.1 0 1 0 0
247.8 0 1 0 0
248.1 0 1 0 0
248.2 0 1 0 0
248.6 0 1 0 0
249.3 0 1 0 0
249.4 0 1 0 0
249.6 0 1 0 0
249.7 0 2 0 0
250 0 1 0 0
250.1 0 0 1 0
250.2 0 1 0 0
250.5 0 1 0 0
250.6 0 1 0 0
250.7 0 1 0 0
251.2 0 1 0 0
251.5 0 2 0 0
251.9 0 1 0 0
252.2 0 1 0 0
252.3 0 1 0 0
252.6 0 1 0 0
253.2 0 2 0 0
253.4 0 1 0 0
253.5 0 1 0 0
254.6 0 1 0 0
254.8 0 1 0 0
254.9 0 1 0 0
255.1 0 1 0 0
255.2 0 1 0 0
256.5 0 1 0 0
256.7 0 1 0 0
257.5 0 1 0 0
257.7 0 1 0 0
258.8 0 1 0 0
259.1 0 1 0 0
259.3 0 1 0 0
259.4 0 2 0 0
259.7 0 1 0 0
259.8 0 1 0 0
260.2 0 1 0 0
260.3 0 1 0 0
261.1 0 1 0 0
261.2 0 1 0 0
261.9 0 1 0 0
262 0 1 0 0
262.2 0 1 0 0
262.3 0 1 0 0
262.9 0 3 0 0
263.2 0 1 0 0
263.3 0 2 0 0
264.1 0 1 0 0
264.2 0 1 0 0
264.5 0 1 0 0
264.7 0 2 0 0
264.9 0 1 0 0
265.1 0 1 0 0
265.2 0 1 0 0
265.3 0 1 0 0
265.7 0 1 0 0
266 0 1 0 0
266.4 0 1 0 0
266.7 0 1 0 0
267.2 0 1 0 0
268.6 0 2 0 0
268.7 0 1 0 0
268.8 0 1 0 0
269.7 0 1 0 0
269.9 0 1 0 0
270.1 0 1 0 0
270.5 0 1 0 0
270.7 0 3 0 0
271 0 1 0 0
271.2 0 1 0 0
271.6 0 1 0 0
271.9 0 1 0 0
272 0 1 0 0
272.4 0 1 0 0
272.8 0 1 0 0
273 1 0 0 0
273.1 0 1 0 0
273.3 0 1 0 0
274.3 0 1 0 0
275 1 0 0 0
275.3 0 1 0 0
275.6 0 1 0 0
276 0 1 0 0
276.3 0 1 0 0
276.5 0 1 0 0
276.7 0 1 0 0
276.9 0 1 0 0
277 0 1 0 0
277.5 0 1 0 0
277.8 0 1 0 0
277.9 0 1 0 0
278 0 1 0 0
278.4 0 1 0 0
278.5 0 1 0 0
279.1 0 1 0 0
279.6 1 1 0 0
280.2 0 1 0 0
280.3 0 1 0 0
280.8 0 1 0 0
281.7 0 2 0 0
281.8 0 2 0 0
282.1 0 1 0 0
282.6 0 1 0 0
282.8 0 1 0 0
282.9 0 1 0 0
283 0 2 0 0
283.1 0 1 0 0
283.3 0 1 0 0
283.6 0 2 0 0
283.7 0 1 0 0
284.2 0 2 0 0
284.4 0 1 0 0
285.4 0 1 0 0
285.5 0 1 0 0
285.7 0 1 0 0
285.9 0 1 0 0
286.2 0 1 0 0
286.7 0 1 0 0
286.9 0 1 0 0
287.3 0 1 0 0
287.4 0 1 0 0
287.8 0 1 0 0
287.9 0 1 0 0
288 0 1 0 0
288.1 0 1 0 0
288.2 0 2 0 0
289 0 1 0 0
289.1 0 1 0 0
289.5 0 1 0 0
290.1 0 2 0 0
290.7 0 1 0 0
290.8 0 1 0 0
292.8 0 1 0 0
293.1 0 1 0 0
293.2 0 1 0 0
293.3 0 1 0 0
293.4 0 2 0 0
293.7 0 2 0 0
293.9 0 1 0 0
294 0 1 0 0
294.1 0 1 0 0
295.1 0 1 0 0
295.3 0 1 0 0
295.7 0 1 0 0
295.9 0 1 0 0
296.6 0 1 0 0
296.7 0 2 0 0
297.5 0 1 0 0
298.8 0 1 0 0
300.1 0 1 0 0
300.9 0 1 0 0
301.2 0 1 0 0
301.6 0 1 0 0
301.8 0 2 0 0
303.4 0 1 0 0
303.8 0 1 0 0
303.9 0 0 0 1
304 0 1 0 0
305.5 0 1 0 0
306.3 0 1 0 0
306.9 0 1 0 0
307.7 0 3 0 0
307.9 0 3 0 0
308 0 1 0 0
308.1 0 1 0 0
308.4 0 2 0 0
308.5 0 2 0 0
308.7 0 1 0 0
308.9 0 1 0 0
309 0 1 0 0
309.4 0 1 0 0
309.5 0 1 0 0
309.7 0 1 0 0
310.2 0 2 0 0
312.9 0 1 0 0
313.4 0 1 0 0
313.5 0 1 0 0
313.8 0 1 0 0
314.1 0 1 0 0
314.6 0 3 0 0
314.7 0 1 0 0
314.8 0 1 0 0
314.9 0 2 0 0
315 0 1 0 0
315.2 0 1 0 0
316.1 0 1 0 0
316.2 0 1 0 0
316.3 0 1 0 0
316.4 0 1 0 0
316.8 0 1 0 0
317 0 1 0 0
317.3 0 1 0 0
317.7 0 1 0 0
318.5 0 1 0 0
318.6 0 1 0 0
318.9 0 1 0 0
319.2 0 1 0 0
319.5 0 1 0 0
319.7 0 2 0 0
319.8 0 1 0 0
320 0 1 0 0
322.8 0 1 0 0
322.9 0 1 0 0
323.7 0 2 0 0
325.4 0 1 0 0
326.2 0 1 0 0
327.5 0 1 0 0
328.6 0 2 0 0
329 0 1 0 0
329.1 0 1 0 0
329.4 0 1 0 0
330.5 0 1 0 0
330.6 0 1 0 0
330.7 0 1 0 0
331.9 0 1 0 0
332.4 0 1 0 0
332.7 0 2 0 0
333.5 0 2 0 0
333.9 0 1 0 0
335.2 0 1 0 0
337.1 0 1 0 0
337.8 0 2 0 0
338.2 0 1 0 0
338.4 0 1 0 0
338.6 0 1 0 0
338.7 0 1 0 0
338.9 0 1 0 0
339 0 1 0 0
340.1 0 1 0 0
341 0 1 0 0
342.3 0 1 0 0
342.9 0 1 0 0
343.2 0 1 0 0
344.2 0 1 0 0
347 0 1 0 0
347.2 0 1 0 0
348 0 1 0 0
349.1 0 1 0 0
349.2 0 1 0 0
349.6 0 1 0 0
349.7 0 1 0 0
351 0 1 0 0
351.2 0 1 0 0
351.3 0 1 0 0
351.5 0 1 0 0
351.7 0 1 0 0
352.1 0 1 0 0
352.2 0 1 0 0
352.4 0 1 0 0
354.3 0 1 0 0
354.5 0 1 0 0
354.7 0 1 0 0
354.9 0 1 0 0
356.1 0 1 0 0
357.7 0 1 0 0
358.1 0 1 0 0
359.1 0 1 0 0
360.8 0 1 0 0
361.3 0 2 0 0
361.6 0 1 0 0
362.2 0 1 0 0
363.6 0 1 0 0
363.7 0 1 0 0
364.6 0 1 0 0
364.8 0 1 0 0
366.1 0 1 0 0
366.2 0 2 0 0
366.5 0 1 0 0
366.8 0 1 0 0
367.3 0 1 0 0
367.5 0 1 0 0
368.5 0 1 0 0
368.8 0 1 0 0
369.1 0 1 0 0
369.6 0 1 0 0
369.8 0 1 0 0
370.3 0 1 0 0
370.4 0 1 0 0
371.1 0 1 0 0
371.9 0 1 0 0
372 0 1 0 0
372.3 0 1 0 0
372.6 0 1 0 0
374.7 0 1 0 0
375.8 0 1 0 0
376.6 0 1 0 0
377.8 0 1 0 0
378.2 0 2 0 0
379.1 0 2 0 0
379.8 0 1 0 0
380.6 0 1 0 0
381.1 0 1 0 0
381.5 0 2 0 0
382.1 0 1 0 0
383 0 4 0 0
384.1 0 1 0 0
384.3 0 1 0 0
384.5 0 1 0 0
388.2 0 1 0 0
388.5 0 1 0 0
389.9 0 1 0 0
392.6 0 2 0 0
393 0 1 0 0
393.9 0 1 0 0
394.3 0 1 0 0
394.9 0 1 0 0
395.2 0 1 0 0
395.3 0 1 0 0
395.4 0 1 0 0
396 0 1 0 0
396.2 0 1 0 0
397.4 0 1 0 0
397.7 0 1 0 0
398.8 0 1 0 0
400.1 0 1 0 0
401.1 0 1 0 0
401.6 0 1 0 0
402.5 0 1 0 0
406 0 1 0 0
406.1 0 1 0 0
406.3 0 1 0 0
407 0 1 0 0
407.5 0 1 0 0
407.9 0 1 0 0
408.3 0 1 0 0
408.5 0 1 0 0
408.7 0 1 0 0
408.8 0 1 0 0
410.5 0 1 0 0
411.2 0 1 0 0
411.5 0 1 0 0
411.9 0 1 0 0
412.6 0 1 0 0
413.6 0 1 0 0
414.1 0 1 0 0
416.5 0 1 0 0
416.6 0 1 0 0
416.9 0 1 0 0
418.7 0 1 0 0
418.8 0 1 0 0
419.4 0 1 0 0
422.5 0 1 0 0
424.1 0 1 0 0
425.1 0 1 0 0
425.2 0 1 0 0
426 0 1 0 0
426.6 0 1 0 0
426.7 0 1 0 0
427.4 0 1 0 0
427.6 0 1 0 0
427.9 0 1 0 0
428.6 0 1 0 0
428.7 0 1 0 0
428.9 0 1 0 0
431.4 0 1 0 0
431.9 0 1 0 0
436.4 0 1 0 0
438.2 0 1 0 0
439.1 0 1 0 0
439.4 0 1 0 0
440.1 0 1 0 0
440.6 0 1 0 0
442.4 0 2 0 0
444.3 0 1 0 0
444.4 0 1 0 0
444.6 0 1 0 0
444.8 0 1 0 0
445.2 0 1 0 0
445.7 0 1 0 0
446.5 0 1 0 0
447.4 0 1 0 0
447.9 0 1 0 0
448.4 0 1 0 0
448.5 0 1 0 0
448.6 0 1 0 0
449.2 0 1 0 0
451.7 0 1 0 0
453.2 0 1 0 0
454.4 0 1 0 0
459.9 0 1 0 0
460.6 0 1 0 0
461.8 0 1 0 0
463.3 0 1 0 0
463.6 0 1 0 0
464.7 0 1 0 0
465.5 0 1 0 0
465.6 0 1 0 0
466.7 0 1 0 0
466.8 0 1 0 0
467.9 0 1 0 0
468.7 0 1 0 0
469.1 0 1 0 0
469.9 0 1 0 0
471 0 1 0 0
472.3 0 1 0 0
472.4 0 0 1 0
474.4 0 1 0 0
475.4 0 1 0 0
476.9 0 1 0 0
478.4 0 1 0 0
478.6 0 1 0 0
480.2 0 1 0 0
480.8 0 1 0 0
482.3 0 1 0 0
485.7 0 1 0 0
486.4 0 2 0 0
487.6 0 1 0 0
490.1 0 1 0 0
490.5 0 1 0 0
490.9 0 1 0 0
491.9 0 1 0 0
492.2 0 1 0 0
492.6 0 1 0 0
494.4 0 1 0 0
494.6 0 1 0 0
494.7 0 1 0 0
495 0 2 0 0
495.4 0 1 0 0
495.5 0 1 0 0
496 0 1 0 0
496.2 0 1 0 0
496.4 0 2 0 0
497 0 1 0 0
497.1 0 1 0 0
498.2 0 1 0 0
498.9 0 1 0 0
499.5 1 0 0 0
500.9 0 1 0 0
502.1 0 1 0 0
502.3 0 1 0 0
503.1 0 1 0 0
504.6 0 1 0 0
504.9 0 1 0 0
505 0 1 0 0
505.2 0 1 0 0
505.3 0 1 0 0
509.5 0 1 0 0
509.7 0 1 0 0
510.2 0 1 0 0
512.3 0 1 0 0
520.9 0 1 0 0
523.3 0 1 0 0
524.4 0 1 0 0
525.9 0 1 0 0
526.1 0 1 0 0
528.5 0 1 0 0
529.1 0 1 0 0
529.3 0 1 0 0
529.7 0 1 0 0
530.2 0 1 0 0
530.4 0 1 0 0
530.7 0 1 0 0
531.1 0 1 0 0
531.6 0 1 0 0
532.4 0 1 0 0
533 0 2 0 0
533.1 0 1 0 0
533.8 0 1 0 0
534 0 1 0 0
534.2 0 1 0 0
538.6 0 1 0 0
539.7 0 1 0 0
540.9 0 1 0 0
541.3 0 1 0 0
542.3 0 1 0 0
545 0 1 0 0
545.9 0 1 0 0
547.4 0 1 0 0
549 0 1 0 0
549.2 0 1 0 0
552.4 0 1 0 0
554.1 0 1 0 0
557.1 0 1 0 0
562 0 2 0 0
562.5 0 1 0 0
562.6 0 1 0 0
562.7 0 1 0 0
563.2 0 1 0 0
566.5 0 1 0 0
570.2 0 1 0 0
572.7 0 1 0 0
578.4 0 1 0 0
579.5 0 1 0 0
580 0 1 0 0
580.3 0 1 0 0
580.5 0 1 0 0
581.1 0 1 0 0
581.2 0 1 0 0
581.7 0 1 0 0
582 0 1 0 0
584 0 1 0 0
586.8 0 1 0 0
589.4 0 1 0 0
592.1 0 1 0 0
593.3 0 1 0 0
593.6 0 1 0 0
594 0 1 0 0
594.7 0 1 0 0
594.9 0 1 0 0
598.3 0 1 0 0
600.5 0 1 0 0
602.3 0 1 0 0
602.7 0 1 0 0
607.5 0 1 0 0
610.9 0 1 0 0
612.9 0 1 0 0
613.3 0 1 0 0
613.4 0 1 0 0
615 0 1 0 0
615.3 0 1 0 0
615.4 0 1 0 0
616.3 0 1 0 0
620.3 0 1 0 0
621.6 0 1 0 0
626.7 0 1 0 0
626.8 0 1 0 0
626.9 0 1 0 0
631.9 0 1 0 0
632.8 0 1 0 0
635.5 0 1 0 0
638.3 0 1 0 0
639.2 0 1 0 0
639.5 0 1 0 0
640.2 0 1 0 0
644.5 0 1 0 0
645.7 0 0 1 0
646.8 0 0 1 0
648 0 1 0 0
653 0 1 0 0
656.3 0 1 0 0
656.4 0 1 0 0
663 0 1 0 0
664.7 0 1 0 0
665.2 0 1 0 0
668.2 0 1 0 0
668.5 0 2 0 0
670.5 0 1 0 0
671.9 0 1 0 0
672.1 0 1 0 0
679 0 1 0 0
680.8 0 1 0 0
681.4 0 1 0 0
681.9 0 1 0 0
686.7 0 1 0 0
688.3 0 1 0 0
689.4 0 1 0 0
689.9 0 1 0 0
692.2 0 1 0 0
693.9 0 1 0 0
696.2 0 1 0 0
699.9 0 1 0 0
700 0 1 0 0
700.3 0 1 0 0
700.8 0 1 0 0
701.4 0 1 0 0
705.9 0 1 0 0
709.1 0 1 0 0
715.2 0 1 0 0
719.8 0 1 0 0
726.5 0 1 0 0
729.2 0 1 0 0
729.7 0 1 0 0
734 0 1 0 0
734.2 0 1 0 0
734.3 0 1 0 0
736.3 0 1 0 0
738.9 0 1 0 0
739.7 0 1 0 0
740.1 0 1 0 0
740.4 0 1 0 0
741.5 0 1 0 0
746.6 0 1 0 0
749.8 0 2 0 0
752.9 0 1 0 0
754.1 0 1 0 0
754.4 0 1 0 0
756.5 0 1 0 0
759.6 0 1 0 0
761.3 0 1 0 0
769.1 0 1 0 0
780.5 0 1 0 0
780.7 0 1 0 0
782.9 0 1 0 0
783.4 0 1 0 0
783.8 0 1 0 0
786.1 0 1 0 0
788.9 0 1 0 0
790.2 0 1 0 0
796.5 0 1 0 0
800 0 1 0 0
800.3 0 1 0 0
804 0 1 0 0
806.3 0 1 0 0
808.3 0 1 0 0
810.3 0 1 0 0
814.9 0 1 0 0
817.4 1 0 0 0
822.8 0 1 0 0
