bin valid fake clones missed
120.6 0 2 0 0
120.8 0 3 0 0
120.9 0 4 0 0
121 0 2 0 0
121.2 0 4 0 0
121.3 0 4 0 0
121.4 0 2 0 0
121.6 0 1 0 0
121.8 0 4 0 0
121.9 1 2 0 0
122.1 0 4 0 0
122.2 0 2 0 0
122.5 0 4 0 0
122.6 0 1 1 0
122.7 0 7 0 0
122.8 0 5 0 0
122.9 0 1 0 0
123 0 3 0 0
123.1 0 2 0 0
123.2 0 3 0 0
123.3 0 1 0 0
123.4 0 1 0 0
123.5 0 9 0 0
123.6 0 2 0 0
123.7 0 3 0 0
123.8 0 6 0 0
123.9 0 1 0 0
124 0 3 0 0
124.1 0 1 0 0
124.2 0 2 0 0
124.3 0 4 0 0
124.4 0 1 0 0
124.5 1 4 0 0
124.6 0 1 0 0
124.7 0 1 0 0
124.8 0 2 0 0
124.9 0 1 0 0
125 0 2 0 0
125.1 0 3 0 0
125.2 0 8 0 0
125.3 0 2 0 0
125.4 0 6 0 0
125.5 0 5 0 0
125.6 1 8 0 0
125.7 0 3 0 0
125.8 0 8 1 0
126 0 2 0 0
126.1 0 4 0 0
126.2 0 2 0 0
126.3 1 1 0 0
126.4 0 1 0 0
126.5 0 1 0 0
126.6 0 3 0 0
126.8 0 2 0 0
126.9 0 2 0 0
127 0 1 0 0
127.1 0 7 0 0
127.2 0 3 0 0
127.3 0 3 0 0
127.4 0 6 0 0
127.5 0 2 0 0
127.6 0 7 0 0
127.7 0 6 0 0
127.8 0 3 0 0
128 0 1 0 0
128.1 0 8 0 0
128.2 0 1 0 0
128.3 0 1 0 0
128.4 0 5 0 0
128.5 0 2 0 0
128.6 0 7 0 0
128.7 0 3 0 0
128.8 0 1 0 0
128.9 1 0 0 0
129.2 0 9 0 0
129.3 0 7 0 0
129.4 0 2 0 0
129.5 0 3 0 0
129.6 0 1 0 0
129.8 0 1 0 0
129.9 0 1 1 0
130 0 1 0 0
130.1 0 2 0 0
130.2 0 7 0 0
130.3 0 4 0 0
130.4 0 3 0 0
130.5 0 4 0 0
130.6 0 2 0 0
130.7 0 1 0 0
130.8 0 6 0 0
130.9 0 2 0 0
131 0 1 0 0
131.1 1 1 0 0
131.2 0 1 0 0
131.3 0 1 0 0
131.4 0 5 0 0
131.5 0 4 0 0
131.6 0 7 0 0
131.7 0 4 0 0
131.8 0 1 0 0
131.9 0 1 0 0
132 0 2 0 0
132.3 0 2 0 0
132.4 0 1 0 0
132.5 0 2 0 0
132.6 0 2 0 0
132.7 0 1 0 0
133 0 2 0 0
133.1 0 4 0 0
133.2 0 5 0 0
133.3 0 4 0 0
133.4 0 3 0 0
133.6 0 5 1 0
133.8 0 3 0 0
133.9 0 4 0 0
134 0 4 0 0
134.2 0 3 1 0
134.6 0 1 0 0
134.7 0 1 0 0
134.9 1 1 0 0
135 0 1 0 0
135.1 0 2 0 0
135.2 0 2 0 0
135.3 0 4 0 0
135.4 0 1 0 0
135.5 0 3 0 0
135.6 0 2 0 0
135.7 0 3 0 0
135.8 0 2 0 0
135.9 0 2 0 0
136 0 2 0 0
136.2 0 4 0 0
136.3 0 1 0 0
136.4 0 2 0 0
136.6 0 1 0 0
136.8 0 3 0 0
137 0 3 0 0
137.2 0 5 0 0
137.3 0 1 0 0
137.4 0 3 0 0
137.5 0 2 0 0
137.6 0 5 0 0
137.7 0 1 0 0
137.9 0 2 0 0
138.1 1 0 0 0
138.2 0 1 0 0
138.8 0 1 0 0
139 0 2 0 0
139.1 0 1 0 0
139.2 0 6 0 0
139.3 0 1 0 0
139.4 0 3 0 0
139.5 1 0 0 0
139.6 0 1 0 0
140 0 2 0 0
140.2 0 1 0 0
140.4 0 2 1 0
140.7 0 1 0 0
140.8 0 1 0 0
140.9 0 1 0 0
141 0 7 0 0
141.1 0 1 0 0
141.5 0 4 0 0
141.6 2 0 0 0
141.7 0 3 1 0
141.8 1 1 0 0
141.9 0 4 0 0
142 0 6 0 0
142.1 1 3 0 0
142.2 0 1 0 0
142.3 0 2 0 0
142.4 0 2 0 0
142.5 0 1 0 0
142.6 0 2 0 0
142.8 0 2 0 0
142.9 0 1 0 0
143 0 2 0 0
143.1 0 3 0 0
143.2 0 7 0 0
143.3 0 1 0 0
143.4 1 6 0 0
143.5 0 7 0 0
143.6 0 2 0 0
143.7 0 2 0 0
143.8 0 2 0 0
143.9 0 4 0 0
144 0 1 0 0
144.1 0 1 0 0
144.2 0 2 0 0
144.3 0 5 0 0
144.5 0 1 0 0
144.6 0 1 0 0
144.7 0 3 0 0
144.8 0 2 0 0
144.9 0 2 0 0
145 0 2 0 0
145.1 0 3 0 0
145.3 0 3 0 0
145.5 0 1 0 0
145.6 0 2 0 0
145.8 0 5 0 0
146 0 1 0 0
146.3 0 1 0 0
146.4 0 1 0 0
146.6 0 2 0 0
147 0 1 0 0
147.1 0 1 0 0
147.2 0 4 0 0
147.3 0 1 0 0
147.4 0 3 0 0
147.5 0 1 0 0
147.7 0 2 0 0
147.8 0 7 0 0
147.9 0 1 0 0
148 0 6 0 0
148.1 0 2 0 0
148.3 0 2 0 0
148.4 0 2 0 0
148.5 0 1 0 0
148.6 0 3 0 0
148.7 0 3 0 0
148.8 0 6 0 0
148.9 0 3 0 0
149 0 5 0 0
149.1 0 2 0 0
149.2 0 1 0 0
149.3 0 2 0 0
149.4 0 3 0 0
149.5 0 1 0 0
149.6 0 4 0 0
149.7 0 2 0 0
149.8 0 3 0 0
149.9 0 4 0 0
150 0 3 0 0
150.4 0 3 0 0
150.5 0 1 0 0
150.6 0 4 0 0
150.7 0 1 0 0
150.8 0 0 1 0
150.9 0 4 0 0
151 0 1 0 0
151.1 0 6 1 0
151.2 0 4 1 0
151.3 0 1 0 0
151.4 0 3 0 0
151.7 0 4 0 0
151.8 0 4 0 0
151.9 0 3 0 0
152.1 0 0 1 0
152.2 0 1 0 0
152.3 0 1 0 0
152.4 0 2 0 0
152.5 0 3 0 0
152.9 0 2 0 0
153 0 7 0 0
153.1 0 1 0 0
153.3 0 2 0 0
153.5 0 4 1 0
153.7 0 9 0 0
153.8 0 4 0 0
153.9 0 3 0 0
154.1 0 4 0 0
154.2 0 1 0 0
154.3 0 1 0 0
154.4 0 4 0 0
154.5 0 2 1 0
154.6 0 2 0 0
154.9 0 1 0 0
155.3 0 2 0 0
155.4 0 1 0 0
155.6 0 1 0 0
155.9 0 5 0 0
156 0 5 0 0
156.1 0 3 0 0
156.3 0 4 0 0
156.4 0 2 0 0
156.5 0 4 0 0
156.6 0 3 0 0
156.9 0 3 0 0
157 0 3 2 0
157.1 0 1 0 0
157.2 0 1 0 0
157.3 0 1 0 0
157.4 0 4 0 0
157.5 0 4 0 0
157.6 1 0 0 0
157.7 0 2 0 0
157.8 0 5 0 0
157.9 0 1 0 0
158 0 1 0 0
158.1 1 0 0 0
158.2 0 3 0 0
158.6 0 7 0 0
158.7 0 2 0 0
158.8 0 2 0 0
159.6 0 2 0 0
159.7 0 1 0 0
159.9 0 1 0 0
160 0 1 0 0
160.2 0 1 0 0
160.4 0 2 0 0
160.5 0 2 0 0
160.8 0 3 0 0
160.9 0 0 1 0
161 0 2 0 0
161.2 0 2 0 0
161.3 0 1 0 0
161.6 0 3 0 0
161.7 0 1 0 0
161.9 0 2 0 0
162.1 0 1 0 0
162.2 0 1 0 1
162.3 0 3 0 0
162.4 0 2 0 0
162.5 0 2 0 0
162.7 0 4 0 0
162.8 0 1 0 0
162.9 0 1 0 0
163.1 0 3 0 0
163.3 0 1 0 0
163.4 0 1 0 0
163.6 0 4 0 0
163.7 0 1 0 0
163.8 0 3 0 0
163.9 0 2 1 0
164 0 1 0 0
164.1 0 2 0 0
164.4 0 4 0 0
164.8 0 1 0 0
164.9 0 1 0 0
165 1 2 0 0
165.1 0 2 0 0
165.2 0 1 0 0
165.7 0 1 0 0
165.8 0 3 0 0
165.9 0 7 0 0
166.2 0 2 0 0
166.8 1 0 0 0
166.9 0 1 0 0
167 0 1 0 0
167.2 0 3 0 0
167.4 0 1 0 0
167.5 0 1 0 0
167.6 0 2 0 0
167.8 0 2 0 0
167.9 0 1 0 0
168 0 2 0 0
168.4 0 4 0 0
168.5 0 1 0 0
168.6 0 2 0 0
168.7 0 1 0 0
168.8 0 1 0 0
169 0 3 0 0
169.1 0 3 0 0
169.2 0 2 0 0
169.3 0 3 0 0
169.6 0 2 0 0
169.7 0 1 0 0
169.9 0 2 0 0
170 0 3 0 0
170.1 0 2 0 0
170.2 0 1 0 0
170.3 0 3 0 0
170.6 0 3 0 0
170.7 0 1 2 0
170.8 0 4 0 0
171.1 0 4 0 0
171.4 0 1 0 0
171.6 0 3 0 0
171.7 0 6 0 0
172 0 3 0 0
172.4 0 3 0 0
172.5 0 2 0 0
172.7 0 4 0 0
172.9 0 1 0 0
173.2 0 4 0 0
173.3 0 4 0 0
173.5 0 2 0 0
173.7 0 2 0 0
173.8 0 1 0 0
174 0 2 0 0
174.1 0 2 0 0
174.2 0 4 0 0
174.3 0 2 0 0
174.4 0 2 0 0
174.5 0 3 0 0
174.7 0 2 0 0
175 0 1 0 0
175.3 0 1 0 0
175.4 0 2 0 0
175.5 0 1 0 0
175.6 0 1 0 0
175.9 0 2 0 0
176.1 0 1 0 0
176.2 0 1 0 0
176.5 0 1 0 0
176.6 0 1 1 0
176.7 0 1 0 0
176.8 0 3 0 0
176.9 0 1 0 0
177 0 1 0 0
177.5 0 3 0 0
177.6 0 3 0 0
177.7 0 2 0 0
178 0 1 0 0
178.1 0 1 0 0
178.6 0 6 0 0
178.9 0 3 0 0
179 0 1 0 0
179.1 0 4 0 0
179.4 0 4 0 0
179.9 0 4 0 0
180.2 0 2 0 0
180.3 0 4 0 0
180.4 0 1 0 0
180.5 0 3 0 0
181.4 0 4 0 0
181.6 0 1 0 0
181.7 0 1 0 0
181.8 1 0 0 0
181.9 0 1 0 0
182 0 1 0 0
182.3 0 4 0 0
182.4 0 1 0 0
182.6 0 4 0 0
182.7 1 2 0 0
182.9 0 3 0 0
183.1 0 1 0 0
183.3 0 3 0 0
183.5 0 1 0 0
183.8 0 2 0 0
183.9 0 5 0 0
184 0 0 1 0
184.1 0 3 0 0
184.2 0 2 0 0
184.6 0 3 0 0
184.8 1 2 0 0
184.9 0 1 0 0
185.1 0 1 0 0
185.2 0 1 0 0
185.3 0 5 0 0
185.6 0 11 0 0
185.7 0 5 0 0
185.8 0 3 0 0
186.1 1 4 0 0
186.2 0 1 0 0
186.5 0 1 0 0
186.7 0 3 0 0
187.3 0 1 0 0
187.9 0 2 0 0
188 0 2 0 0
188.1 0 1 0 0
188.2 0 1 0 0
188.4 1 0 0 0
188.5 0 1 0 0
188.6 0 4 0 0
189 0 1 0 0
189.1 0 1 0 0
189.4 0 1 0 0
189.5 0 1 0 0
189.9 0 1 0 0
190 0 1 0 0
190.3 0 1 0 2
190.4 0 1 0 0
190.7 0 1 0 0
190.8 0 2 0 0
190.9 0 3 0 0
191.1 0 2 0 0
191.3 0 2 0 0
191.7 0 5 0 0
191.8 0 2 0 0
192 0 2 0 0
192.6 0 1 0 0
192.9 0 2 0 0
193.2 0 1 0 0
193.3 0 4 0 0
193.4 0 7 0 0
193.5 0 1 0 0
193.7 0 3 0 0
193.9 0 2 0 0
194.4 0 2 0 0
194.8 0 1 0 0
194.9 0 4 0 0
195 0 1 0 0
195.1 0 1 0 0
195.5 0 1 0 0
195.6 0 3 0 0
195.8 0 1 0 0
195.9 0 1 0 0
196 0 2 0 0
196.1 0 1 0 0
196.2 0 0 1 0
196.3 0 1 0 0
196.6 0 2 0 0
196.8 1 1 0 0
196.9 0 2 0 0
197 1 0 0 0
197.1 0 4 0 0
197.4 0 1 0 0
197.6 0 2 0 0
197.7 0 1 0 0
197.9 0 2 0 0
198.1 0 3 0 0
198.2 0 2 0 0
198.4 0 2 0 0
198.9 0 2 0 0
199.5 0 3 0 0
199.6 0 1 0 0
199.8 0 1 0 0
199.9 0 1 0 0
200.1 0 5 0 0
200.2 0 5 0 0
200.3 0 4 0 0
200.4 0 0 1 0
200.7 0 2 0 0
200.8 0 2 0 0
200.9 0 1 0 0
201 1 3 0 0
201.1 0 1 0 0
201.2 0 1 0 0
201.3 0 2 0 0
201.4 0 2 0 0
201.5 0 1 0 0
201.6 0 2 0 0
201.7 0 1 0 0
201.8 0 1 0 0
202 0 1 0 0
202.2 0 2 0 0
202.3 0 1 0 0
202.6 0 2 0 0
202.7 0 2 1 0
203 0 3 0 0
203.1 0 1 0 0
203.3 0 2 0 0
203.5 0 2 0 0
203.9 1 1 0 0
204.3 0 2 0 0
204.8 0 1 0 0
205.2 0 1 0 0
205.4 0 2 0 0
205.5 1 1 0 0
205.6 0 2 0 0
205.9 0 1 0 0
206 0 1 0 0
206.1 0 1 0 0
206.3 1 0 0 0
207 0 1 0 0
207.1 0 1 0 0
207.2 1 0 0 0
207.4 0 3 0 0
207.5 0 1 0 0
208 0 1 0 0
208.6 0 2 0 0
208.7 0 2 0 0
208.8 0 1 0 0
208.9 0 1 0 0
209.1 0 1 0 0
209.4 0 2 0 0
209.7 0 2 0 0
209.8 0 2 0 0
209.9 0 1 0 0
210.2 0 2 0 0
210.3 0 2 0 0
210.6 0 3 0 0
210.8 0 4 0 0
210.9 0 2 0 0
211 0 1 0 0
211.3 0 2 0 0
211.4 0 0 1 0
211.6 0 1 0 0
211.9 0 3 0 0
212 0 4 0 0
212.1 0 2 0 0
212.7 0 2 0 0
212.9 0 2 0 0
213 0 1 0 0
213.1 0 3 0 0
213.4 0 4 0 0
213.5 0 1 0 0
213.6 0 2 0 0
213.7 0 4 0 0
213.8 0 1 0 0
214.1 0 2 0 0
214.2 0 1 0 0
214.5 1 2 0 0
214.7 0 4 0 0
215 0 1 0 0
215.3 1 0 0 0
215.4 0 1 0 0
215.5 0 1 0 0
215.8 0 4 0 0
216 0 1 0 0
216.1 0 6 0 0
216.5 0 4 0 0
216.6 0 2 0 0
216.8 1 0 0 0
217.4 0 2 0 0
217.7 0 0 0 2
217.8 0 0 1 0
218 0 1 1 0
218.2 0 1 0 0
218.7 0 1 0 0
218.8 0 2 0 0
219 0 0 1 0
219.2 0 2 0 0
219.4 0 1 0 0
219.6 0 1 0 0
220 0 2 0 0
220.2 0 1 0 0
220.3 0 1 0 0
220.5 0 2 0 0
220.6 0 1 0 0
220.8 0 1 0 0
221 0 3 0 0
221.3 0 1 0 0
221.5 0 2 1 0
221.7 0 2 0 0
221.9 1 0 0 0
222 0 1 0 0
222.2 0 1 0 0
222.9 0 3 0 0
223 0 2 0 0
223.2 0 2 0 0
223.7 0 2 0 0
223.9 0 7 0 0
224 0 1 0 0
224.3 0 1 0 0
224.4 0 1 0 0
224.5 0 1 0 0
224.8 0 1 0 0
225 0 1 0 0
225.1 0 2 0 0
225.3 0 1 0 0
225.7 0 3 0 0
226.4 0 1 0 0
226.8 0 2 0 0
226.9 0 1 0 0
227 0 2 0 0
227.1 0 2 0 0
227.3 0 1 0 0
227.5 0 3 0 0
227.6 0 2 0 0
227.7 0 2 0 0
228 0 1 0 0
228.1 0 2 0 0
228.3 0 2 0 0
228.4 0 1 0 0
228.5 0 1 0 0
228.8 0 1 0 0
229.1 0 2 0 0
229.3 0 2 0 0
229.5 0 2 0 0
229.6 0 3 0 0
229.7 1 1 0 0
229.8 0 4 0 0
229.9 0 3 0 0
230.2 0 2 0 0
230.3 0 2 0 0
230.5 0 1 0 0
230.6 0 1 0 0
230.8 0 1 0 0
230.9 0 1 0 0
231 0 1 0 0
231.3 0 2 0 0
231.7 0 1 0 0
232.2 0 3 0 0
232.4 0 1 0 0
232.6 0 1 0 0
232.9 0 1 0 0
233.6 0 3 0 0
233.8 0 1 0 0
233.9 1 1 0 0
234.3 0 1 0 0
234.4 0 2 0 0
234.5 0 1 0 0
234.7 0 1 0 0
234.8 0 1 0 0
235 0 1 0 0
235.1 0 3 0 0
235.3 0 1 0 0
236 0 1 0 0
236.1 0 1 0 0
237.2 0 5 0 0
237.4 0 1 0 0
237.8 0 2 0 0
238.1 0 1 0 0
238.6 0 1 0 0
238.8 0 1 0 0
239.3 0 1 0 0
239.5 0 2 0 0
239.8 0 1 0 0
240.3 0 1 0 0
240.4 0 3 0 0
240.7 0 1 0 0
241.4 0 2 0 0
241.5 0 3 0 0
242.2 0 3 0 0
242.4 0 1 0 0
242.6 0 2 0 0
242.8 0 1 0 0
243.2 0 2 0 0
243.3 1 0 0 0
243.7 0 1 0 0
244.2 0 2 0 0
244.4 0 1 0 0
244.6 0 2 0 0
244.8 0 3 0 0
245.1 0 7 0 0
245.2 1 0 0 0
245.4 0 1 0 0
245.5 0 0 1 0
245.8 0 3 0 0
245.9 0 1 0 0
246.3 0 2 0 0
246.4 0 1 0 0
246.8 0 1 0 0
247.3 0 1 0 0
247.5 1 0 0 0
247.7 0 2 0 0
247.9 0 2 0 0
248.2 1 0 0 0
248.3 0 1 0 0
248.5 0 0 0 1
248.6 0 2 0 0
248.7 0 1 0 0
248.9 0 2 0 0
249.1 0 2 0 0
249.3 0 1 0 0
249.4 0 1 0 0
249.5 0 1 0 0
249.6 0 1 0 0
249.7 0 1 0 0
249.8 0 4 0 0
249.9 0 1 0 0
250.1 0 1 0 0
250.6 0 1 0 0
250.8 0 3 0 0
250.9 0 0 1 0
251.2 0 1 0 0
251.3 0 2 0 0
252.1 0 2 0 0
252.3 0 2 0 0
252.4 0 5 0 0
252.6 0 2 0 0
252.9 1 0 0 0
253.5 0 3 0 0
253.7 1 0 0 0
253.9 0 1 0 0
254.1 0 2 0 0
254.4 0 1 0 0
255.6 0 2 0 0
256 0 3 0 0
256.2 0 1 0 0
256.6 0 3 0 0
256.7 0 2 0 0
256.8 0 1 0 0
257.5 0 1 0 0
257.6 0 2 0 0
257.9 0 1 0 0
258.1 1 0 0 0
258.2 0 1 0 0
258.4 0 1 0 0
258.9 0 1 0 0
259 0 1 0 0
259.4 1 0 0 0
259.5 0 1 0 0
259.6 0 1 0 0
260 0 2 0 0
260.4 0 1 0 0
261 0 1 0 0
261.1 0 2 0 0
261.8 0 2 0 0
262 0 2 0 0
262.2 0 2 0 0
262.3 0 1 0 0
262.5 0 1 0 0
262.7 0 3 0 0
262.9 0 1 0 0
263 0 2 0 0
263.4 0 2 0 0
264 0 1 0 0
264.2 0 1 0 0
264.5 0 1 0 0
264.6 0 1 0 0
265 0 1 0 0
265.3 0 1 0 0
265.4 0 1 0 0
265.6 0 1 0 0
265.7 0 1 0 0
265.9 0 1 0 0
266.2 0 1 0 0
266.6 0 3 0 0
266.7 0 1 0 0
267.1 0 1 0 0
267.3 0 1 0 0
267.5 0 3 0 0
267.7 0 1 0 0
267.9 0 2 0 0
268.1 0 1 0 0
268.2 0 4 0 0
268.3 0 1 0 0
269.5 0 1 0 0
270.5 0 3 0 0
270.7 0 1 0 0
270.9 0 1 0 0
271.2 0 1 0 0
272.1 0 3 0 0
272.3 0 5 0 0
272.5 0 2 0 0
272.6 0 1 0 0
273 0 2 0 0
273.1 0 2 0 0
273.4 0 2 0 0
273.5 0 1 0 0
273.9 0 1 0 0
274.2 0 5 0 0
274.5 0 3 0 0
274.6 0 5 0 0
274.9 0 1 0 0
275 0 2 0 0
275.3 0 1 0 0
275.4 0 1 0 0
275.6 0 2 0 0
275.9 0 1 0 0
276.4 0 2 0 0
276.8 0 1 0 0
277.1 0 3 0 0
277.3 0 2 0 0
277.7 0 3 0 0
278.1 0 2 0 0
278.2 1 0 0 0
278.3 0 2 0 0
278.5 0 4 0 0
278.6 0 3 0 0
278.7 0 5 0 0
279.7 0 2 0 0
280.2 0 3 0 0
280.7 0 3 0 0
280.8 0 2 0 0
280.9 0 2 0 0
281 0 1 0 0
281.2 0 2 0 0
281.9 0 2 0 0
282.4 0 2 0 0
283.2 0 4 0 0
283.6 0 1 0 0
284.1 0 1 0 0
284.2 1 0 0 0
284.7 0 1 0 0
284.9 0 1 0 0
285.1 0 1 0 0
285.2 0 1 0 0
285.3 0 1 0 0
285.9 0 2 0 0
286 0 1 0 0
286.7 0 2 0 0
287 0 1 0 0
287.4 0 3 0 0
287.7 0 1 0 0
287.9 1 0 1 0
288.2 0 2 0 0
288.4 1 0 0 0
289.6 0 1 0 0
289.8 0 1 0 0
289.9 0 1 0 0
290.2 1 0 0 0
290.5 0 1 0 0
290.6 0 2 0 0
290.8 0 1 0 0
291 0 1 0 0
291.1 1 0 0 0
291.5 0 1 0 0
291.6 0 1 0 0
292.1 0 1 0 0
292.3 0 2 0 0
292.5 0 2 0 0
293 0 3 0 0
293.3 0 2 0 0
293.5 0 1 0 0
294.2 0 1 0 0
294.3 0 4 0 0
294.9 0 3 0 0
295 0 1 0 0
295.1 1 1 0 0
295.4 0 1 0 0
295.8 0 1 0 0
297.3 0 2 0 0
297.8 1 0 0 0
299.1 0 1 0 0
299.3 0 1 0 0
299.5 0 1 0 0
301 0 1 0 0
301.1 0 1 0 0
301.7 0 1 0 0
301.8 1 0 0 0
302 0 1 0 0
302.1 0 2 0 0
302.4 0 1 0 0
302.6 0 2 0 0
303.2 0 3 0 0
303.6 0 1 0 0
304.4 0 1 0 0
304.8 0 1 0 0
306.1 0 1 0 0
307.4 0 1 0 0
308.7 0 1 0 0
308.9 0 2 0 0
309 0 1 0 0
309.2 0 1 0 0
309.3 0 1 0 0
309.4 0 3 0 0
310.7 0 1 0 0
311.3 0 1 0 0
311.6 0 3 0 0
312.4 0 1 0 0
313.2 0 1 0 0
313.5 0 2 0 0
313.9 0 1 0 0
314.1 0 1 0 0
314.6 0 1 0 0
314.7 0 2 0 0
315.5 0 2 0 0
316.4 0 2 0 0
316.7 0 2 0 0
317.1 0 2 0 0
317.4 0 1 0 0
317.5 0 1 0 0
317.8 0 3 0 0
318 0 2 0 0
318.1 1 3 0 0
319.7 0 2 0 0
320.2 0 2 0 0
321 0 1 0 0
321.2 0 3 0 0
321.3 0 1 0 0
322.1 0 2 0 0
322.5 0 3 0 0
322.9 0 1 0 0
323.4 0 1 0 0
323.5 0 1 0 0
323.6 0 1 0 0
324.1 0 1 0 0
324.3 0 1 0 0
326.3 0 1 0 0
326.9 0 1 0 0
327.6 0 2 0 0
328.3 0 1 0 0
328.7 0 1 0 0
329.3 0 1 0 0
329.4 0 3 0 0
329.8 0 1 0 0
329.9 0 1 0 0
330 1 1 0 0
330.1 0 2 0 0
330.2 0 2 0 0
330.4 0 2 0 0
331.2 0 1 0 0
331.6 0 2 0 0
332.2 0 2 0 0
332.3 0 3 0 0
332.5 0 3 0 0
333.5 0 1 0 0
335.2 0 1 0 0
335.4 0 1 0 0
335.7 0 1 0 0
335.8 0 1 0 0
336 0 1 0 0
336.6 0 1 0 0
336.8 0 1 0 0
337.1 0 2 0 0
337.5 0 1 0 0
338.8 0 2 0 0
339 0 2 0 0
339.3 0 1 0 0
339.5 0 1 0 0
340.9 0 4 0 0
341.7 0 1 0 0
341.8 0 1 0 0
341.9 0 1 0 0
342.4 0 0 1 0
342.6 0 2 0 0
344 0 2 0 0
344.4 0 2 0 0
344.6 0 4 0 0
346.8 0 1 0 0
347.2 0 1 0 0
347.4 0 1 0 0
347.5 0 1 0 0
347.9 0 1 0 0
348.1 0 3 0 0
348.2 0 1 0 0
348.3 0 2 0 0
348.7 0 2 0 0
348.8 0 1 0 0
349 0 1 0 0
349.2 0 1 0 0
349.9 0 1 0 0
350.6 0 2 0 0
350.7 0 1 0 0
353.7 0 1 0 0
353.9 0 1 0 0
355.4 0 4 0 0
356.2 0 2 0 0
356.3 0 1 0 0
356.7 0 5 0 0
356.8 0 1 0 0
357.6 0 1 0 0
357.9 0 0 1 0
358.7 0 1 0 0
358.9 0 1 0 0
359 0 1 0 0
359.2 0 1 0 0
359.7 0 1 0 0
360.6 0 1 0 0
360.7 0 1 0 0
360.8 0 1 0 0
361.5 1 0 0 0
363.4 0 1 0 0
363.5 0 2 0 0
363.9 1 0 0 0
364.6 0 1 0 0
365.9 0 2 0 0
366.3 0 1 0 0
366.5 0 1 0 0
366.7 0 1 0 0
366.8 0 3 0 0
367.4 0 4 0 0
368 0 1 0 0
369.1 0 1 0 0
369.5 0 2 0 0
369.8 0 2 0 0
370.3 0 1 1 0
370.6 0 2 0 0
372.1 0 2 0 0
373.7 0 1 0 0
374.6 0 1 0 0
375.4 0 1 0 0
377.5 0 1 0 0
377.6 0 1 0 0
379.7 0 1 0 0
381.7 0 1 0 0
382.4 0 1 0 0
382.7 0 2 0 0
382.8 0 1 0 0
383 0 1 0 0
383.3 0 1 0 0
383.4 0 3 0 0
384 0 1 0 0
384.3 0 3 0 0
384.7 0 2 0 0
385.8 0 1 0 0
386 0 3 0 0
386.2 0 2 0 0
386.3 0 2 0 0
386.5 0 2 0 0
386.9 0 3 0 0
387.1 0 1 0 0
387.4 0 1 0 0
389 0 2 0 0
389.5 0 0 1 0
389.6 0 1 0 0
389.9 0 1 0 0
390 0 1 0 0
390.2 0 1 0 0
390.7 0 1 0 0
390.9 0 1 0 0
391.2 0 2 0 0
391.7 0 1 0 0
392.5 0 1 0 0
392.9 1 0 0 0
393.1 0 1 0 0
393.5 0 2 0 0
393.7 1 0 0 0
394 0 2 0 0
394.4 0 1 0 0
394.7 0 3 0 0
394.8 0 2 0 0
394.9 0 1 0 0
395 0 1 0 0
395.3 0 2 0 0
395.8 0 1 0 0
395.9 0 3 0 0
396 1 0 0 0
396.3 0 1 0 0
396.5 0 2 0 0
396.6 0 1 0 0
396.7 0 2 0 0
396.8 0 1 0 0
397.3 0 1 0 0
398.2 0 3 0 0
398.6 0 1 0 0
399.3 0 4 0 0
399.4 0 2 0 0
400.6 0 1 0 0
400.9 0 1 0 0
401.5 0 3 0 0
401.8 0 1 0 0
401.9 0 2 0 0
403 0 1 0 0
404 0 1 0 0
404.3 0 1 0 0
404.9 0 1 0 0
405.3 0 1 0 0
406.3 0 2 0 0
406.5 0 1 0 0
406.6 0 2 0 0
406.7 0 1 0 0
408.1 0 1 0 0
408.9 0 1 0 0
409.3 0 3 0 0
409.5 0 1 0 0
409.7 0 1 0 0
410.1 0 2 0 0
410.4 0 2 0 0
410.7 0 1 0 0
411.4 0 2 0 0
412 0 1 0 0
412.8 0 1 0 0
414.8 0 2 0 0
415.4 0 1 0 0
415.5 0 1 0 0
416 0 1 0 0
416.7 0 1 0 0
417.2 0 0 1 0
418.1 0 1 0 0
419.1 0 1 0 0
420 0 4 0 0
420.4 0 3 0 0
420.6 0 1 0 0
421.4 0 0 1 0
422.4 0 1 0 0
423.9 0 1 0 0
424.6 0 3 0 0
424.8 0 2 0 0
425 0 1 0 0
426.5 0 1 0 0
427.2 0 1 0 0
429.3 0 1 0 0
431.3 0 2 0 0
431.7 0 4 0 0
432 0 3 0 0
432.3 0 2 0 0
432.6 0 2 0 0
433.4 0 1 0 0
433.6 0 2 0 0
434.3 0 1 0 0
435 0 3 0 0
435.4 0 6 0 0
436.7 0 2 0 0
437.5 0 1 0 0
439.3 0 2 0 0
439.8 0 2 0 0
440.9 0 2 0 0
441.1 0 2 0 0
441.2 0 1 0 0
442 0 1 0 0
442.1 0 1 0 0
443.4 0 1 0 0
443.8 0 3 0 0
444.9 0 3 0 0
445 0 1 0 0
445.4 0 1 0 0
445.8 0 3 0 0
446.3 0 2 0 0
447.2 0 2 0 0
447.3 0 1 0 0
447.8 0 3 0 0
448 0 2 0 0
448.6 0 1 0 0
449.9 0 1 0 0
450.8 0 2 0 0
452.2 0 1 0 0
452.7 1 0 0 0
453.2 0 1 0 0
454.1 0 3 0 0
455.6 0 2 0 0
456.3 0 3 0 0
456.6 0 1 0 0
458.3 0 3 0 0
458.5 0 1 0 0
458.6 0 2 0 0
458.7 0 1 0 0
458.8 0 1 0 0
460.7 0 1 0 0
462.1 0 1 0 0
463.9 0 1 0 0
