bin valid fake clones missed
226.8 0 1 0 0
227 0 1 0 0
227.1 0 1 0 0
228.3 0 1 0 0
229.7 0 1 0 0
229.8 0 2 0 0
230.3 0 1 0 0
230.9 0 1 0 0
231.7 0 1 0 0
232.2 0 1 0 0
232.6 0 1 0 0
232.9 0 1 0 0
233.6 0 2 0 0
233.9 0 1 0 0
234.3 0 1 0 0
234.4 0 1 0 0
234.8 0 1 0 0
235.1 0 1 0 0
237.2 0 1 0 0
237.4 0 1 0 0
237.8 0 1 0 0
238.1 0 1 0 0
238.6 0 1 0 0
239.5 0 1 0 0
240.3 0 1 0 0
240.4 0 1 0 0
240.7 0 1 0 0
242.2 0 1 0 0
242.4 0 1 0 0
243.2 0 1 0 0
244.2 0 1 0 0
244.4 0 1 0 0
244.6 0 1 0 0
244.8 0 1 0 0
245.8 0 2 0 0
246.8 0 1 0 0
248.5 0 0 0 1
248.6 0 2 0 0
248.7 0 1 0 0
249.3 0 1 0 0
249.9 0 1 0 0
250.6 0 1 0 0
250.9 0 0 1 0
251.2 0 1 0 0
252.3 0 1 0 0
253.5 0 1 0 0
253.7 1 0 0 0
253.9 0 1 0 0
254.1 0 1 0 0
256 0 2 0 0
256.8 0 1 0 0
260.4 0 1 0 0
261 0 1 0 0
261.1 0 2 0 0
261.8 0 1 0 0
262.7 0 1 0 0
263 0 1 0 0
263.4 0 1 0 0
265.6 0 1 0 0
267.5 0 1 0 0
267.7 0 1 0 0
268.2 0 1 0 0
268.3 0 1 0 0
269.5 0 1 0 0
270.5 0 1 0 0
270.7 0 1 0 0
271.2 0 1 0 0
272.1 0 1 0 0
272.5 0 2 0 0
273.1 0 1 0 0
274.2 0 3 0 0
274.6 0 1 0 0
275 0 1 0 0
275.6 0 1 0 0
276.4 0 1 0 0
278.7 0 2 0 0
279.7 0 1 0 0
281.9 0 1 0 0
283.2 0 1 0 0
283.6 0 1 0 0
285.1 0 1 0 0
285.2 0 1 0 0
288.2 0 1 0 0
293 0 1 0 0
294.9 0 2 0 0
295 0 1 0 0
295.1 0 1 0 0
295.4 0 1 0 0
299.5 0 1 0 0
301 0 1 0 0
301.1 0 1 0 0
301.7 0 1 0 0
302.4 0 1 0 0
302.6 0 1 0 0
303.2 0 1 0 0
303.6 0 1 0 0
307.4 0 1 0 0
309.2 0 1 0 0
309.3 0 1 0 0
311.6 0 1 0 0
312.4 0 1 0 0
313.2 0 1 0 0
313.5 0 2 0 0
316.7 0 1 0 0
317.1 0 1 0 0
317.4 0 1 0 0
317.8 0 1 0 0
318 0 1 0 0
318.1 0 1 0 0
320.2 0 1 0 0
322.1 0 1 0 0
322.9 0 1 0 0
327.6 0 1 0 0
330 0 1 0 0
330.1 0 1 0 0
331.6 0 1 0 0
335.2 0 1 0 0
337.5 0 1 0 0
341.9 0 1 0 0
344.4 0 1 0 0
346.8 0 1 0 0
347.5 0 1 0 0
348.1 0 1 0 0
348.3 0 1 0 0
348.7 0 1 0 0
349 0 1 0 0
349.9 0 1 0 0
353.7 0 1 0 0
356.2 0 1 0 0
356.7 0 1 0 0
356.8 0 1 0 0
360.6 0 1 0 0
360.8 0 1 0 0
365.9 0 1 0 0
366.3 0 1 0 0
368 0 1 0 0
369.5 0 1 0 0
372.1 0 1 0 0
382.7 0 1 0 0
383.3 0 1 0 0
383.4 0 1 0 0
384 0 1 0 0
384.3 0 1 0 0
386.2 0 2 0 0
386.3 0 1 0 0
387.1 0 1 0 0
390.7 0 1 0 0
391.2 0 1 0 0
394 0 2 0 0
395.9 0 2 0 0
396.3 0 1 0 0
396.5 0 1 0 0
396.7 0 1 0 0
398.2 0 1 0 0
400.9 0 1 0 0
404 0 1 0 0
404.3 0 1 0 0
406.3 0 2 0 0
406.6 0 2 0 0
410.1 0 1 0 0
411.4 0 1 0 0
414.8 0 1 0 0
415.5 0 1 0 0
418.1 0 1 0 0
423.9 0 1 0 0
427.2 0 1 0 0
429.3 0 1 0 0
431.7 0 1 0 0
435.4 0 1 0 0
439.8 0 1 0 0
441.2 0 1 0 0
442 0 1 0 0
443.4 0 1 0 0
445.4 0 1 0 0
445.8 0 1 0 0
447.8 0 1 0 0
448 0 2 0 0
450.8 0 1 0 0
456.6 0 1 0 0
458.6 0 1 0 0
462.1 0 1 0 0
463.9 0 1 0 0
464.2 0 1 0 0
467 0 1 0 0
472.6 0 1 0 0
480.7 0 1 0 0
492.7 0 1 0 0
499.7 0 1 0 0
503 0 1 0 0
513.2 0 1 0 0
514.9 0 1 0 0
515.2 0 1 0 0
520.5 0 1 0 0
521.3 0 1 0 0
527.8 0 1 0 0
531.1 0 1 0 0
537.9 0 1 0 0
539 0 1 0 0
553.5 0 1 0 0
554 0 1 0 0
558.5 0 1 0 0
563.5 0 1 0 0
570.3 0 1 0 0
571.6 0 1 0 0
577.7 0 1 0 0
577.9 0 1 0 0
579.7 0 1 0 0
588.3 0 1 0 0
592.1 0 1 0 0
592.2 0 1 0 0
592.5 0 1 0 0
603.6 0 1 0 0
609.8 0 1 0 0
610.3 0 1 0 0
633.5 0 1 0 0
637 0 1 0 0
637.8 0 1 0 0
639.6 0 1 0 0
642.6 0 1 0 0
645.5 0 1 0 0
648.2 0 1 0 0
655.6 0 1 0 0
663.8 0 1 0 0
664.2 0 1 0 0
672.7 0 1 0 0
676.1 0 1 0 0
679.7 0 1 0 0
689.5 0 1 0 0
714.3 0 1 0 0
716.5 0 1 0 0
716.7 0 1 0 0
717.8 0 1 0 0
721.4 0 1 0 0
723.7 0 1 0 0
729.1 0 1 0 0
731.6 0 1 0 0
739.3 0 1 0 0
739.6 0 1 0 0
742.2 0 1 0 0
748.4 0 1 0 0
750.1 0 1 0 0
751.8 0 1 0 0
752.7 0 1 0 0
753 0 1 0 0
754.7 0 1 0 0
756.2 0 1 0 0
757.6 0 1 0 0
770.8 0 1 0 0
775.2 0 1 0 0
785.6 0 1 0 0
795.5 0 1 0 0
800.5 0 1 0 0
809 0 1 0 0
814.2 0 1 0 0
817.2 0 1 0 0
824.9 0 1 0 0
834.7 0 1 0 0
838.5 1 0 0 0
842.6 0 1 0 0
854.2 0 1 0 0
880.5 0 1 0 0
885.5 0 1 0 0
902.7 0 1 0 0
903.6 0 1 0 0
905.4 0 1 0 0
921.1 0 1 0 0
926.5 0 1 0 0
930.1 0 1 0 0
938.1 0 1 0 0
979.7 0 1 0 0
995.1 0 1 0 0
1000.7 0 1 0 0
1026 0 1 0 0
1028.6 0 1 0 0
1029.4 0 1 0 0
1048.8 0 1 0 0
1060.7 0 1 0 0
1062.2 0 1 0 0
1063.5 0 1 0 0
1070.5 0 1 0 0
1077.9 0 1 0 0
1085.7 0 1 0 0
1086.6 0 1 0 0
1118.7 0 1 0 0
1141.6 0 1 0 0
1146.4 0 1 0 0
1147.5 0 1 0 0
1147.6 0 1 0 0
1150.8 0 2 0 0
1151.9 0 1 0 0
1199.5 0 1 0 0
1247.9 0 1 0 0
1260.6 0 1 0 0
1299.4 0 1 0 0
1308.3 0 1 0 0
1358 0 1 0 0
1395.6 0 1 0 0
1404.6 0 1 0 0
1406 0 1 0 0
1440.7 0 1 0 0
1450.7 0 1 0 0
1468.6 0 1 0 0
1487.7 0 1 0 0
1508.8 0 1 0 0
1529.9 0 1 0 0
1570.5 0 1 0 0
1616.4 0 1 0 0
1692.1 0 1 0 0
1771.7 0 1 0 0
1774.4 0 1 0 0
1801.2 0 1 0 0
1811.9 0 1 0 0
1822.9 0 1 0 0
1823.5 0 0 0 1
1829.1 0 1 0 0
1909.2 0 1 0 0
1935 0 1 0 0
1957.9 0 1 0 0
2036.4 0 1 0 0
2334 0 1 0 0
2358.1 0 1 0 0
2372.2 0 1 0 0
2719 0 1 0 0
2777.3 0 1 0 0
2794.4 0 1 0 0
2891.8 0 1 0 0
2989.4 0 1 0 0
3087.5 0 1 0 0
3093.4 0 1 0 0
3150.6 0 1 0 0
3299.3 0 1 0 0
3463.6 0 1 0 0
3629.4 0 1 0 0
3713.7 0 1 0 0
3809.4 0 1 0 0
3971.5 0 2 0 0
3973.7 0 0 1 0
4046.1 0 1 0 0
4075.8 0 1 0 0
4086.7 0 1 0 0
4160.2 0 1 0 0
4309.3 0 1 0 0
4543.1 0 1 0 0
4710.5 0 1 0 0
4928.5 0 1 0 0
5044.5 0 1 0 0
5056 0 1 0 0
6731.9 0 1 0 0
6755.9 0 1 0 0
6817.4 0 1 0 0
7823.7 0 1 0 0
7950.1 0 1 0 0
8586.7 0 1 0 0
11489.4 1 0 0 0
23454.2 0 1 0 0
24636 0 1 0 0
31275.4 0 2 0 0
51180.3 0 1 0 0
64367.4 0 1 0 0
77591 0 1 0 0
