bin valid fake clones missed
226.9 0 1 0 0
227.5 0 1 0 0
227.6 0 1 0 0
227.7 0 1 0 0
228.1 0 1 0 0
228.3 0 1 0 0
228.8 0 1 0 0
229.3 0 1 0 0
229.5 0 1 0 0
229.8 0 1 0 0
229.9 0 1 0 0
230.5 0 1 0 0
230.6 0 1 0 0
230.8 0 1 0 0
231.3 0 1 0 0
234.5 0 1 0 0
235.1 0 1 0 0
235.3 0 1 0 0
236 0 1 0 0
236.1 0 1 0 0
237.2 0 2 0 0
240.4 0 1 0 0
242.8 0 1 0 0
243.2 0 1 0 0
244.6 0 1 0 0
245.1 0 1 0 0
247.7 0 1 0 0
247.9 0 1 0 0
248.9 0 1 0 0
249.4 0 1 0 0
249.8 0 1 0 0
250.8 0 2 0 0
251.3 0 1 0 0
252.4 0 1 0 0
253.5 0 1 0 0
256 0 1 0 0
256.6 0 2 0 0
256.7 0 1 0 0
257.9 0 1 0 0
259.5 0 1 0 0
259.6 0 1 0 0
260 0 1 0 0
262.5 0 1 0 0
262.7 0 1 0 0
262.9 0 1 0 0
263 0 1 0 0
264.5 0 1 0 0
264.6 0 1 0 0
265.7 0 1 0 0
265.9 0 1 0 0
266.2 0 1 0 0
266.6 0 1 0 0
266.7 0 1 0 0
267.9 0 2 0 0
268.2 0 1 0 0
270.9 0 1 0 0
273 0 1 0 0
274.5 0 1 0 0
274.6 0 1 0 0
276.4 0 1 0 0
277.1 0 1 0 0
277.3 0 1 0 0
277.7 0 2 0 0
281.9 0 1 0 0
286 0 1 0 0
290.6 0 1 0 0
291.5 0 1 0 0
291.6 0 1 0 0
292.3 0 1 0 0
292.5 0 1 0 0
293 0 1 0 0
293.3 0 1 0 0
294.9 0 1 0 0
301.8 1 0 0 0
302.6 0 1 0 0
303.2 0 1 0 0
308.9 0 1 0 0
311.6 0 1 0 0
314.7 0 1 0 0
316.4 0 1 0 0
317.5 0 1 0 0
318 0 1 0 0
318.1 0 1 0 0
320.2 0 1 0 0
321.2 0 2 0 0
322.5 0 1 0 0
323.6 0 1 0 0
326.3 0 1 0 0
329.3 0 1 0 0
329.8 0 1 0 0
329.9 0 1 0 0
330.4 0 1 0 0
331.2 0 1 0 0
332.5 0 1 0 0
333.5 0 1 0 0
335.4 0 1 0 0
335.7 0 1 0 0
336.8 0 1 0 0
338.8 0 1 0 0
339 0 1 0 0
339.3 0 1 0 0
342.6 0 1 0 0
344 0 1 0 0
348.1 0 1 0 0
348.2 0 1 0 0
348.3 0 1 0 0
348.7 0 1 0 0
353.9 0 1 0 0
356.7 0 1 0 0
358.7 0 1 0 0
358.9 0 1 0 0
363.4 0 1 0 0
363.5 0 1 0 0
369.1 0 1 0 0
370.6 0 1 0 0
373.7 0 1 0 0
381.7 0 1 0 0
382.4 0 1 0 0
383 0 1 0 0
384.7 0 2 0 0
385.8 0 1 0 0
386 0 1 0 0
386.5 0 1 0 0
387.4 0 1 0 0
389 0 1 0 0
389.9 0 1 0 0
393.5 0 1 0 0
394.7 0 2 0 0
394.9 0 1 0 0
395 0 1 0 0
395.8 0 1 0 0
395.9 0 1 0 0
396.8 0 1 0 0
397.3 0 1 0 0
401.5 0 1 0 0
405.3 0 1 0 0
406.7 0 1 0 0
409.3 0 1 0 0
409.5 0 1 0 0
420 0 1 0 0
420.6 0 1 0 0
421.4 0 0 1 0
422.4 0 1 0 0
424.6 0 1 0 0
431.3 0 1 0 0
432 0 2 0 0
433.6 0 2 0 0
435.4 0 1 0 0
436.7 0 2 0 0
437.5 0 1 0 0
439.3 0 1 0 0
439.8 0 1 0 0
440.9 0 1 0 0
442.1 0 1 0 0
444.9 0 1 0 0
445 0 1 0 0
445.8 0 1 0 0
447.2 0 1 0 0
447.8 0 1 0 0
454.1 0 1 0 0
456.3 0 1 0 0
458.3 0 1 0 0
468.7 0 1 0 0
478.7 0 1 0 0
478.9 0 1 0 0
480.8 0 1 0 0
484.6 0 1 0 0
486.1 0 1 0 0
495 0 1 0 0
498 0 1 0 0
505.7 0 1 0 0
513.4 0 1 0 0
530.4 0 1 0 0
530.7 0 1 0 0
536.2 0 1 0 0
540.4 0 1 0 0
542.3 0 1 0 0
546.7 0 1 0 0
559.2 0 1 0 0
561.7 0 1 0 0
562.6 0 1 0 0
562.8 0 1 0 0
577.9 0 1 0 0
579.7 0 1 0 0
583 0 1 0 0
590.8 0 1 0 0
598.7 0 1 0 0
613.5 0 1 0 0
618.7 0 1 0 0
633.5 0 1 0 0
660.6 0 1 0 0
666.4 0 1 0 0
666.8 0 1 0 0
667.8 0 1 0 0
673.7 0 1 0 0
678.6 0 1 0 0
682.6 0 1 0 0
687.5 0 1 0 0
690.3 0 1 0 0
690.7 0 1 0 0
696.7 0 1 0 0
698.8 0 1 0 0
707.7 0 2 0 0
714.3 0 1 0 0
714.4 0 1 0 0
717.9 0 1 0 0
719.8 0 1 0 0
723.6 0 1 0 0
726.6 0 1 0 0
742.2 0 1 0 0
752.7 0 1 0 0
757 0 1 0 0
759.5 0 1 0 0
765.6 0 2 0 0
781.1 0 1 0 0
814.6 0 1 0 0
815.1 0 1 0 0
834.7 0 1 0 0
837.8 0 1 0 0
840.3 0 1 0 0
882.4 0 1 0 0
896.3 0 1 0 0
897.4 0 1 0 0
903.2 0 1 0 0
947.7 0 1 0 0
949.7 0 1 0 0
955 0 1 0 0
957.8 0 1 0 0
963.5 0 1 0 0
963.6 0 1 0 0
1009.5 0 1 0 0
1029.5 0 1 0 0
1032.7 0 1 0 0
1034.5 0 1 0 0
1035.9 0 1 0 0
1037.9 0 1 0 0
1041.9 0 1 0 0
1044.9 0 1 0 0
1051.2 0 1 0 0
1054.2 0 1 0 0
1055 0 1 0 0
1060.7 0 1 0 0
1086.7 0 1 0 0
1110.5 0 1 0 0
1119.5 0 2 0 0
1121.3 0 1 0 0
1122 0 1 0 0
1143.4 0 1 0 0
1222 0 1 0 0
1222.8 0 1 0 0
1232.7 0 1 0 0
1235.2 0 2 0 0
1239.4 0 2 0 0
1252.5 0 1 0 0
1259 0 1 0 0
1270.7 0 1 0 0
1274.6 0 1 0 0
1344.1 0 2 0 0
1376.7 0 1 0 0
1463.2 0 1 0 0
1472.6 0 1 0 0
1587.1 0 1 0 0
1626.9 0 2 0 0
1627.2 0 1 0 0
1731.9 0 1 0 0
1732.2 0 1 0 0
1795.9 0 1 0 0
1811.9 0 1 0 0
1814.3 0 2 0 0
1820.5 0 1 0 0
1822.9 0 1 0 0
1829.1 0 1 0 0
1909.2 0 1 0 0
1932.5 0 2 0 0
2297.5 0 1 0 0
2304.7 0 1 0 0
2372.2 0 1 0 0
2372.4 0 1 0 0
2659.6 0 1 0 0
2666.6 0 1 0 0
2719 0 1 0 0
3032.1 0 1 0 0
3093.4 0 1 0 0
3167.3 0 1 0 0
3182.8 0 1 0 0
3198.4 0 1 0 0
3258.9 0 1 0 0
3306.8 0 1 0 0
3340.3 0 1 0 0
3498 0 1 0 0
4309.3 0 1 0 0
4894.8 0 1 0 0
4927.5 0 1 0 0
4995.1 0 0 1 0
5183.9 0 1 0 0
5230.8 0 1 0 0
5777.8 0 1 0 0
6509.6 0 1 0 0
6732.2 0 1 0 0
6817.2 0 1 0 0
7966.6 0 1 0 0
24636 0 1 0 0
64367.4 0 1 0 0
